date,obs_flow,name
2013-01-03,1.717,1 Peralejos
2013-01-04,1.717,1 Peralejos
2013-01-05,1.632,1 Peralejos
2013-01-06,1.632,1 Peralejos
2013-01-07,1.632,1 Peralejos
2013-01-08,1.632,1 Peralejos
2013-01-09,1.548,1 Peralejos
2013-01-10,1.548,1 Peralejos
2013-01-11,1.548,1 Peralejos
2013-01-12,1.548,1 Peralejos
2013-01-13,1.632,1 Peralejos
2013-01-14,1.548,1 Peralejos
2013-01-15,1.548,1 Peralejos
2013-01-16,1.548,1 Peralejos
2013-01-17,1.632,1 Peralejos
2013-01-18,2.791,1 Peralejos
2013-01-19,18.047,1 Peralejos
2013-01-20,14.429,1 Peralejos
2013-01-21,9.409,1 Peralejos
2013-01-22,7.25,1 Peralejos
2013-01-23,6.162,1 Peralejos
2013-01-24,6.006,1 Peralejos
2013-01-25,6.006,1 Peralejos
2013-01-26,5.705,1 Peralejos
2013-01-27,6.006,1 Peralejos
2013-01-28,9.935,1 Peralejos
2013-01-29,9.585,1 Peralejos
2013-01-30,8.067,1 Peralejos
2013-01-31,7.901,1 Peralejos
2013-02-01,8.563,1 Peralejos
2013-02-02,13.448,1 Peralejos
2013-02-03,12.107,1 Peralejos
2013-02-04,9.409,1 Peralejos
2013-02-05,8.397,1 Peralejos
2013-02-06,8.563,1 Peralejos
2013-02-07,7.405,1 Peralejos
2013-02-08,6.628,1 Peralejos
2013-02-09,6.006,1 Peralejos
2013-02-10,5.56,1 Peralejos
2013-02-11,5.414,1 Peralejos
2013-02-12,4.977,1 Peralejos
2013-02-13,4.686,1 Peralejos
2013-02-14,4.541,1 Peralejos
2013-02-15,4.832,1 Peralejos
2013-02-16,4.686,1 Peralejos
2013-02-17,4.686,1 Peralejos
2013-02-18,4.686,1 Peralejos
2013-02-19,4.832,1 Peralejos
2013-02-20,4.832,1 Peralejos
2013-02-21,4.832,1 Peralejos
2013-02-22,6.317,1 Peralejos
2013-02-23,7.25,1 Peralejos
2013-02-24,6.628,1 Peralejos
2013-02-25,5.56,1 Peralejos
2013-02-26,5.123,1 Peralejos
2013-02-27,4.977,1 Peralejos
2013-02-28,4.832,1 Peralejos
2013-03-01,4.686,1 Peralejos
2013-03-02,4.541,1 Peralejos
2013-03-03,4.686,1 Peralejos
2013-03-04,5.269,1 Peralejos
2013-03-05,8.894,1 Peralejos
2013-03-06,13.644,1 Peralejos
2013-03-07,17.413,1 Peralejos
2013-03-08,32.404,1 Peralejos
2013-03-09,34.584,1 Peralejos
2013-03-10,25.511,1 Peralejos
2013-03-11,21.429,1 Peralejos
2013-03-12,18.999,1 Peralejos
2013-03-13,16.355,1 Peralejos
2013-03-14,13.644,1 Peralejos
2013-03-15,11.922,1 Peralejos
2013-03-16,12.663,1 Peralejos
2013-03-17,12.663,1 Peralejos
2013-03-18,16.355,1 Peralejos
2013-03-19,13.448,1 Peralejos
2013-03-20,17.73,1 Peralejos
2013-03-21,14.429,1 Peralejos
2013-03-22,12.478,1 Peralejos
2013-03-23,11.181,1 Peralejos
2013-03-24,10.285,1 Peralejos
2013-03-25,9.585,1 Peralejos
2013-03-26,20.267,1 Peralejos
2013-03-27,57.244,1 Peralejos
2013-03-28,39.961,1 Peralejos
2013-03-29,30.294,1 Peralejos
2013-03-30,57.244,1 Peralejos
2013-03-31,31.876,1 Peralejos
2013-04-01,35.779,1 Peralejos
2013-04-02,28.712,1 Peralejos
2013-04-03,21.429,1 Peralejos
2013-04-04,19.316,1 Peralejos
2013-04-05,18.682,1 Peralejos
2013-04-06,16.849,1 Peralejos
2013-04-07,14.625,1 Peralejos
2013-04-08,14.429,1 Peralejos
2013-04-09,13.84,1 Peralejos
2013-04-10,12.293,1 Peralejos
2013-04-11,11.367,1 Peralejos
2013-04-12,10.285,1 Peralejos
2013-04-13,9.409,1 Peralejos
2013-04-14,8.894,1 Peralejos
2013-04-15,8.232,1 Peralejos
2013-04-16,7.901,1 Peralejos
2013-04-17,7.405,1 Peralejos
2013-04-18,7.094,1 Peralejos
2013-04-19,6.783,1 Peralejos
2013-04-20,6.473,1 Peralejos
2013-04-21,6.317,1 Peralejos
2013-04-22,6.006,1 Peralejos
2013-04-23,5.851,1 Peralejos
2013-04-24,5.705,1 Peralejos
2013-04-25,5.414,1 Peralejos
2013-04-26,5.414,1 Peralejos
2013-04-27,5.851,1 Peralejos
2013-04-28,6.006,1 Peralejos
2013-04-29,6.162,1 Peralejos
2013-04-30,7.57,1 Peralejos
2013-05-01,9.409,1 Peralejos
2013-05-02,10.811,1 Peralejos
2013-05-03,9.935,1 Peralejos
2013-05-04,9.234,1 Peralejos
2013-05-05,8.397,1 Peralejos
2013-05-06,7.57,1 Peralejos
2013-05-07,6.939,1 Peralejos
2013-05-08,6.628,1 Peralejos
2013-05-09,6.317,1 Peralejos
2013-05-10,6.006,1 Peralejos
2013-05-11,5.705,1 Peralejos
2013-05-12,5.414,1 Peralejos
2013-05-13,5.269,1 Peralejos
2013-05-14,5.123,1 Peralejos
2013-05-15,5.269,1 Peralejos
2013-05-16,5.123,1 Peralejos
2013-05-17,5.123,1 Peralejos
2013-05-18,5.705,1 Peralejos
2013-05-19,6.162,1 Peralejos
2013-05-20,5.851,1 Peralejos
2013-05-21,5.56,1 Peralejos
2013-05-22,5.269,1 Peralejos
2013-05-23,4.977,1 Peralejos
2013-05-24,4.832,1 Peralejos
2013-05-25,4.541,1 Peralejos
2013-05-26,4.395,1 Peralejos
2013-05-27,4.541,1 Peralejos
2013-05-28,4.541,1 Peralejos
2013-05-29,4.395,1 Peralejos
2013-05-30,4.259,1 Peralejos
2013-05-31,4.124,1 Peralejos
2013-06-01,3.988,1 Peralejos
2013-06-02,3.852,1 Peralejos
2013-06-03,3.717,1 Peralejos
2013-06-04,3.717,1 Peralejos
2013-06-05,3.717,1 Peralejos
2013-06-06,3.717,1 Peralejos
2013-06-07,3.581,1 Peralejos
2013-06-08,3.581,1 Peralejos
2013-06-09,3.445,1 Peralejos
2013-06-10,3.445,1 Peralejos
2013-06-11,3.445,1 Peralejos
2013-06-12,3.309,1 Peralejos
2013-06-13,3.309,1 Peralejos
2013-06-14,3.174,1 Peralejos
2013-06-15,3.174,1 Peralejos
2013-06-16,3.174,1 Peralejos
2013-06-17,3.038,1 Peralejos
2013-06-18,3.038,1 Peralejos
2013-06-19,3.038,1 Peralejos
2013-06-20,3.038,1 Peralejos
2013-06-21,3.038,1 Peralejos
2013-06-22,3.038,1 Peralejos
2013-06-23,3.038,1 Peralejos
2013-06-24,2.914,1 Peralejos
2013-06-25,2.914,1 Peralejos
2013-06-26,2.791,1 Peralejos
2013-06-27,2.791,1 Peralejos
2013-06-28,2.791,1 Peralejos
2013-06-29,2.667,1 Peralejos
2013-06-30,2.667,1 Peralejos
2013-07-01,2.543,1 Peralejos
2013-07-02,2.667,1 Peralejos
2013-07-03,2.543,1 Peralejos
2013-07-04,2.42,1 Peralejos
2013-07-05,2.42,1 Peralejos
2013-07-06,2.42,1 Peralejos
2013-07-07,2.42,1 Peralejos
2013-07-08,2.42,1 Peralejos
2013-07-09,2.42,1 Peralejos
2013-07-10,2.543,1 Peralejos
2013-07-11,2.543,1 Peralejos
2013-07-12,2.42,1 Peralejos
2013-07-13,2.42,1 Peralejos
2013-07-14,2.42,1 Peralejos
2013-07-15,2.42,1 Peralejos
2013-07-16,2.42,1 Peralejos
2013-07-17,2.296,1 Peralejos
2013-07-18,2.296,1 Peralejos
2013-07-19,2.296,1 Peralejos
2013-07-20,2.296,1 Peralejos
2013-07-21,2.42,1 Peralejos
2013-07-22,2.42,1 Peralejos
2013-07-23,2.296,1 Peralejos
2013-07-24,2.296,1 Peralejos
2013-07-25,2.296,1 Peralejos
2013-07-26,2.296,1 Peralejos
2013-07-27,2.172,1 Peralejos
2013-07-28,2.172,1 Peralejos
2013-07-29,2.172,1 Peralejos
2013-07-30,2.172,1 Peralejos
2013-07-31,2.172,1 Peralejos
2013-08-01,2.172,1 Peralejos
2013-08-02,2.172,1 Peralejos
2013-08-03,2.048,1 Peralejos
2013-08-04,2.048,1 Peralejos
2013-08-05,2.048,1 Peralejos
2013-08-06,2.048,1 Peralejos
2013-08-07,2.048,1 Peralejos
2013-08-08,2.296,1 Peralejos
2013-08-09,2.296,1 Peralejos
2013-08-10,2.296,1 Peralejos
2013-08-11,2.296,1 Peralejos
2013-08-12,2.296,1 Peralejos
2013-08-13,2.296,1 Peralejos
2013-08-14,2.296,1 Peralejos
2013-08-15,2.296,1 Peralejos
2013-08-16,2.296,1 Peralejos
2013-08-17,2.296,1 Peralejos
2013-08-18,2.296,1 Peralejos
2013-08-19,2.172,1 Peralejos
2013-08-20,2.172,1 Peralejos
2013-08-21,2.172,1 Peralejos
2013-08-22,2.172,1 Peralejos
2013-08-23,2.172,1 Peralejos
2013-08-24,2.172,1 Peralejos
2013-08-25,2.048,1 Peralejos
2013-08-26,2.048,1 Peralejos
2013-08-27,2.048,1 Peralejos
2013-08-28,2.42,1 Peralejos
2013-08-29,2.296,1 Peralejos
2013-08-30,2.172,1 Peralejos
2013-08-31,2.172,1 Peralejos
2013-09-01,2.172,1 Peralejos
2013-09-02,2.172,1 Peralejos
2013-09-03,2.172,1 Peralejos
2013-09-04,2.048,1 Peralejos
2013-09-05,2.048,1 Peralejos
2013-09-06,2.296,1 Peralejos
2013-09-07,2.048,1 Peralejos
2013-09-08,2.048,1 Peralejos
2013-09-09,2.048,1 Peralejos
2013-09-10,1.925,1 Peralejos
2013-09-11,1.925,1 Peralejos
2013-09-12,1.925,1 Peralejos
2013-09-13,1.925,1 Peralejos
2013-09-14,1.925,1 Peralejos
2013-09-15,1.925,1 Peralejos
2013-09-16,1.925,1 Peralejos
2013-09-17,1.801,1 Peralejos
2013-09-18,1.801,1 Peralejos
2013-09-19,1.801,1 Peralejos
2013-09-20,1.801,1 Peralejos
2013-09-21,1.801,1 Peralejos
2013-09-22,1.801,1 Peralejos
2013-09-23,1.801,1 Peralejos
2013-09-24,1.801,1 Peralejos
2013-09-25,1.801,1 Peralejos
2013-09-26,1.801,1 Peralejos
2013-09-27,1.801,1 Peralejos
2013-09-28,1.925,1 Peralejos
2013-09-29,2.048,1 Peralejos
2013-09-30,1.925,1 Peralejos
2013-10-01,1.537,1 Peralejos
2013-10-02,1.537,1 Peralejos
2013-10-03,1.537,1 Peralejos
2013-10-04,1.537,1 Peralejos
2013-10-05,1.537,1 Peralejos
2013-10-06,1.456,1 Peralejos
2013-10-07,1.456,1 Peralejos
2013-10-08,1.456,1 Peralejos
2013-10-09,1.456,1 Peralejos
2013-10-10,1.537,1 Peralejos
2013-10-11,1.537,1 Peralejos
2013-10-12,1.537,1 Peralejos
2013-10-13,1.537,1 Peralejos
2013-10-14,1.537,1 Peralejos
2013-10-15,1.537,1 Peralejos
2013-10-16,1.537,1 Peralejos
2013-10-17,1.537,1 Peralejos
2013-10-18,1.537,1 Peralejos
2013-10-19,1.456,1 Peralejos
2013-10-20,1.537,1 Peralejos
2013-10-21,1.537,1 Peralejos
2013-10-22,1.537,1 Peralejos
2013-10-23,1.537,1 Peralejos
2013-10-24,1.537,1 Peralejos
2013-10-25,1.456,1 Peralejos
2013-10-26,1.456,1 Peralejos
2013-10-27,1.456,1 Peralejos
2013-10-28,1.456,1 Peralejos
2013-10-29,1.456,1 Peralejos
2013-10-30,1.456,1 Peralejos
2013-10-31,1.456,1 Peralejos
2013-11-01,1.456,1 Peralejos
2013-11-02,1.456,1 Peralejos
2013-11-03,1.456,1 Peralejos
2013-11-04,1.456,1 Peralejos
2013-11-05,1.537,1 Peralejos
2013-11-06,1.456,1 Peralejos
2013-11-07,1.456,1 Peralejos
2013-11-08,1.456,1 Peralejos
2013-11-09,1.456,1 Peralejos
2013-11-10,1.456,1 Peralejos
2013-11-11,1.456,1 Peralejos
2013-11-12,1.374,1 Peralejos
2013-11-13,1.374,1 Peralejos
2013-11-14,1.374,1 Peralejos
2013-11-15,1.374,1 Peralejos
2013-11-16,1.374,1 Peralejos
2013-11-17,1.456,1 Peralejos
2013-11-18,1.537,1 Peralejos
2013-11-19,1.627,1 Peralejos
2013-11-20,1.537,1 Peralejos
2013-11-21,1.456,1 Peralejos
2013-11-22,1.456,1 Peralejos
2013-11-23,1.456,1 Peralejos
2013-11-24,1.456,1 Peralejos
2013-11-25,1.374,1 Peralejos
2013-11-26,1.374,1 Peralejos
2013-11-27,1.456,1 Peralejos
2013-11-28,1.374,1 Peralejos
2013-11-29,1.374,1 Peralejos
2013-11-30,1.374,1 Peralejos
2013-12-01,1.374,1 Peralejos
2013-12-02,1.374,1 Peralejos
2013-12-03,1.374,1 Peralejos
2013-12-04,1.299,1 Peralejos
2013-12-05,1.299,1 Peralejos
2013-12-06,1.224,1 Peralejos
2013-12-07,1.224,1 Peralejos
2013-12-08,1.224,1 Peralejos
2013-12-09,1.224,1 Peralejos
2013-12-10,1.162,1 Peralejos
2013-12-11,1.162,1 Peralejos
2013-12-12,1.162,1 Peralejos
2013-12-13,1.162,1 Peralejos
2013-12-14,1.162,1 Peralejos
2013-12-15,1.1,1 Peralejos
2013-12-16,1.162,1 Peralejos
2013-12-17,1.1,1 Peralejos
2013-12-18,1.1,1 Peralejos
2013-12-19,1.162,1 Peralejos
2013-12-20,1.224,1 Peralejos
2013-12-21,1.162,1 Peralejos
2013-12-22,1.162,1 Peralejos
2013-12-23,1.162,1 Peralejos
2013-12-24,1.299,1 Peralejos
2013-12-25,6.941,1 Peralejos
2013-12-26,5.126,1 Peralejos
2013-12-27,2.877,1 Peralejos
2013-12-28,5.912,1 Peralejos
2013-12-29,5.912,1 Peralejos
2013-12-30,3.171,1 Peralejos
2013-12-31,2.48,1 Peralejos
2014-01-01,2.24,1 Peralejos
2014-01-02,4.557,1 Peralejos
2014-01-03,11.102,1 Peralejos
2014-01-04,19.207,1 Peralejos
2014-01-05,19.207,1 Peralejos
2014-01-06,11.358,1 Peralejos
2014-01-07,8.929,1 Peralejos
2014-01-08,6.941,1 Peralejos
2014-01-09,5.711,1 Peralejos
2014-01-10,4.746,1 Peralejos
2014-01-11,4.19,1 Peralejos
2014-01-12,3.659,1 Peralejos
2014-01-13,3.83,1 Peralejos
2014-01-14,4.557,1 Peralejos
2014-01-15,5.318,1 Peralejos
2014-01-16,5.912,1 Peralejos
2014-01-17,6.732,1 Peralejos
2014-01-18,5.912,1 Peralejos
2014-01-19,5.515,1 Peralejos
2014-01-20,4.934,1 Peralejos
2014-01-21,4.19,1 Peralejos
2014-01-22,4.19,1 Peralejos
2014-01-23,4.19,1 Peralejos
2014-01-24,4.19,1 Peralejos
2014-01-25,4.374,1 Peralejos
2014-01-26,4.934,1 Peralejos
2014-01-27,4.557,1 Peralejos
2014-01-28,4.374,1 Peralejos
2014-01-29,4.374,1 Peralejos
2014-01-30,4.19,1 Peralejos
2014-01-31,4.01,1 Peralejos
2014-02-01,4.557,1 Peralejos
2014-02-02,7.155,1 Peralejos
2014-02-03,5.711,1 Peralejos
2014-02-04,4.934,1 Peralejos
2014-02-05,13.976,1 Peralejos
2014-02-06,23.094,1 Peralejos
2014-02-07,27.276,1 Peralejos
2014-02-08,29.462,1 Peralejos
2014-02-09,34.511,1 Peralejos
2014-02-10,45.173,1 Peralejos
2014-02-11,28.719,1 Peralejos
2014-02-12,20.8,1 Peralejos
2014-02-13,23.434,1 Peralejos
2014-02-14,34.511,1 Peralejos
2014-02-15,29.462,1 Peralejos
2014-02-16,25.132,1 Peralejos
2014-02-17,20.482,1 Peralejos
2014-02-18,17.995,1 Peralejos
2014-02-19,16.805,1 Peralejos
2014-02-20,13.976,1 Peralejos
2014-02-21,13.146,1 Peralejos
2014-02-22,11.869,1 Peralejos
2014-02-23,10.591,1 Peralejos
2014-02-24,9.869,1 Peralejos
2014-02-25,8.929,1 Peralejos
2014-02-26,8.247,1 Peralejos
2014-02-27,7.586,1 Peralejos
2014-02-28,7.155,1 Peralejos
2014-03-01,7.586,1 Peralejos
2014-03-02,17.102,1 Peralejos
2014-03-03,18.293,1 Peralejos
2014-03-04,16.21,1 Peralejos
2014-03-05,13.423,1 Peralejos
2014-03-06,11.613,1 Peralejos
2014-03-07,10.35,1 Peralejos
2014-03-08,9.394,1 Peralejos
2014-03-09,8.699,1 Peralejos
2014-03-10,8.025,1 Peralejos
2014-03-11,7.586,1 Peralejos
2014-03-12,7.155,1 Peralejos
2014-03-13,6.732,1 Peralejos
2014-03-14,6.523,1 Peralejos
2014-03-15,6.318,1 Peralejos
2014-03-16,6.113,1 Peralejos
2014-03-17,5.912,1 Peralejos
2014-03-18,5.711,1 Peralejos
2014-03-19,5.515,1 Peralejos
2014-03-20,5.318,1 Peralejos
2014-03-21,5.318,1 Peralejos
2014-03-22,5.318,1 Peralejos
2014-03-23,5.126,1 Peralejos
2014-03-24,5.126,1 Peralejos
2014-03-25,5.126,1 Peralejos
2014-03-26,5.126,1 Peralejos
2014-03-27,4.934,1 Peralejos
2014-03-28,4.934,1 Peralejos
2014-03-29,4.934,1 Peralejos
2014-03-30,4.934,1 Peralejos
2014-03-31,4.746,1 Peralejos
2014-04-01,4.746,1 Peralejos
2014-04-02,4.746,1 Peralejos
2014-04-03,4.557,1 Peralejos
2014-04-04,4.557,1 Peralejos
2014-04-05,4.557,1 Peralejos
2014-04-06,4.374,1 Peralejos
2014-04-07,4.19,1 Peralejos
2014-04-08,4.01,1 Peralejos
2014-04-09,3.83,1 Peralejos
2014-04-10,3.83,1 Peralejos
2014-04-11,4.01,1 Peralejos
2014-04-12,4.374,1 Peralejos
2014-04-13,4.19,1 Peralejos
2014-04-14,4.19,1 Peralejos
2014-04-15,4.01,1 Peralejos
2014-04-16,4.01,1 Peralejos
2014-04-17,3.83,1 Peralejos
2014-04-18,3.83,1 Peralejos
2014-04-19,3.83,1 Peralejos
2014-04-20,3.83,1 Peralejos
2014-04-21,3.83,1 Peralejos
2014-04-22,3.83,1 Peralejos
2014-04-23,3.659,1 Peralejos
2014-04-24,3.83,1 Peralejos
2014-04-25,4.934,1 Peralejos
2014-04-26,5.318,1 Peralejos
2014-04-27,4.934,1 Peralejos
2014-04-28,4.557,1 Peralejos
2014-04-29,4.374,1 Peralejos
2014-04-30,4.19,1 Peralejos
2014-05-01,4.01,1 Peralejos
2014-05-02,3.83,1 Peralejos
2014-05-03,3.659,1 Peralejos
2014-05-04,3.488,1 Peralejos
2014-05-05,3.33,1 Peralejos
2014-05-06,3.33,1 Peralejos
2014-05-07,3.33,1 Peralejos
2014-05-08,3.33,1 Peralejos
2014-05-09,3.33,1 Peralejos
2014-05-10,3.33,1 Peralejos
2014-05-11,3.33,1 Peralejos
2014-05-12,3.171,1 Peralejos
2014-05-13,3.171,1 Peralejos
2014-05-14,3.171,1 Peralejos
2014-05-15,3.171,1 Peralejos
2014-05-16,3.171,1 Peralejos
2014-05-17,3.024,1 Peralejos
2014-05-18,3.024,1 Peralejos
2014-05-19,3.024,1 Peralejos
2014-05-20,3.024,1 Peralejos
2014-05-21,3.171,1 Peralejos
2014-05-22,3.024,1 Peralejos
2014-05-23,3.024,1 Peralejos
2014-05-24,3.024,1 Peralejos
2014-05-25,2.877,1 Peralejos
2014-05-26,2.877,1 Peralejos
2014-05-27,2.741,1 Peralejos
2014-05-28,2.741,1 Peralejos
2014-05-29,2.605,1 Peralejos
2014-05-30,2.605,1 Peralejos
2014-05-31,2.605,1 Peralejos
2014-06-01,2.605,1 Peralejos
2014-06-02,2.605,1 Peralejos
2014-06-03,2.48,1 Peralejos
2014-06-04,2.48,1 Peralejos
2014-06-05,2.48,1 Peralejos
2014-06-06,2.48,1 Peralejos
2014-06-07,2.48,1 Peralejos
2014-06-08,2.48,1 Peralejos
2014-06-09,2.48,1 Peralejos
2014-06-10,2.605,1 Peralejos
2014-06-11,2.741,1 Peralejos
2014-06-12,2.605,1 Peralejos
2014-06-13,2.48,1 Peralejos
2014-06-14,2.355,1 Peralejos
2014-06-15,2.355,1 Peralejos
2014-06-16,2.355,1 Peralejos
2014-06-17,2.355,1 Peralejos
2014-06-18,2.355,1 Peralejos
2014-06-19,2.355,1 Peralejos
2014-06-20,2.355,1 Peralejos
2014-06-21,2.355,1 Peralejos
2014-06-22,2.355,1 Peralejos
2014-06-23,2.355,1 Peralejos
2014-06-24,2.48,1 Peralejos
2014-06-25,2.48,1 Peralejos
2014-06-26,2.48,1 Peralejos
2014-06-27,2.355,1 Peralejos
2014-06-28,2.355,1 Peralejos
2014-06-29,2.355,1 Peralejos
2014-06-30,2.355,1 Peralejos
2014-07-01,2.24,1 Peralejos
2014-07-02,2.355,1 Peralejos
2014-07-03,2.48,1 Peralejos
2014-07-04,3.33,1 Peralejos
2014-07-05,2.877,1 Peralejos
2014-07-06,2.741,1 Peralejos
2014-07-07,2.605,1 Peralejos
2014-07-08,2.48,1 Peralejos
2014-07-09,2.48,1 Peralejos
2014-07-10,2.355,1 Peralejos
2014-07-11,2.355,1 Peralejos
2014-07-12,2.355,1 Peralejos
2014-07-13,2.355,1 Peralejos
2014-07-14,2.355,1 Peralejos
2014-07-15,2.24,1 Peralejos
2014-07-16,2.24,1 Peralejos
2014-07-17,2.24,1 Peralejos
2014-07-18,2.24,1 Peralejos
2014-07-19,2.24,1 Peralejos
2014-07-20,2.24,1 Peralejos
2014-07-21,2.24,1 Peralejos
2014-07-22,2.24,1 Peralejos
2014-07-23,2.24,1 Peralejos
2014-07-24,2.24,1 Peralejos
2014-07-25,2.24,1 Peralejos
2014-07-26,2.24,1 Peralejos
2014-07-27,2.24,1 Peralejos
2014-07-28,2.24,1 Peralejos
2014-07-29,2.24,1 Peralejos
2014-07-30,2.24,1 Peralejos
2014-07-31,2.24,1 Peralejos
2014-08-01,2.24,1 Peralejos
2014-08-02,2.24,1 Peralejos
2014-08-03,2.24,1 Peralejos
2014-08-04,2.124,1 Peralejos
2014-08-05,2.124,1 Peralejos
2014-08-06,2.124,1 Peralejos
2014-08-07,2.124,1 Peralejos
2014-08-08,2.124,1 Peralejos
2014-08-09,2.018,1 Peralejos
2014-08-10,2.018,1 Peralejos
2014-08-11,2.018,1 Peralejos
2014-08-12,2.018,1 Peralejos
2014-08-13,2.018,1 Peralejos
2014-08-14,2.018,1 Peralejos
2014-08-15,2.018,1 Peralejos
2014-08-16,2.018,1 Peralejos
2014-08-17,2.018,1 Peralejos
2014-08-18,2.018,1 Peralejos
2014-08-19,2.018,1 Peralejos
2014-08-20,1.911,1 Peralejos
2014-08-21,1.911,1 Peralejos
2014-08-22,1.911,1 Peralejos
2014-08-23,1.911,1 Peralejos
2014-08-24,1.814,1 Peralejos
2014-08-25,1.814,1 Peralejos
2014-08-26,1.814,1 Peralejos
2014-08-27,1.814,1 Peralejos
2014-08-28,1.814,1 Peralejos
2014-08-29,1.814,1 Peralejos
2014-08-30,1.814,1 Peralejos
2014-08-31,1.911,1 Peralejos
2014-09-01,1.814,1 Peralejos
2014-09-02,1.716,1 Peralejos
2014-09-03,1.716,1 Peralejos
2014-09-04,1.716,1 Peralejos
2014-09-05,1.716,1 Peralejos
2014-09-06,1.716,1 Peralejos
2014-09-07,1.716,1 Peralejos
2014-09-08,1.716,1 Peralejos
2014-09-09,1.814,1 Peralejos
2014-09-10,1.814,1 Peralejos
2014-09-11,1.814,1 Peralejos
2014-09-12,1.814,1 Peralejos
2014-09-13,1.814,1 Peralejos
2014-09-14,1.814,1 Peralejos
2014-09-15,1.716,1 Peralejos
2014-09-16,1.716,1 Peralejos
2014-09-17,1.627,1 Peralejos
2014-09-18,1.537,1 Peralejos
2014-09-19,1.627,1 Peralejos
2014-09-20,1.627,1 Peralejos
2014-09-21,1.537,1 Peralejos
2014-09-22,1.627,1 Peralejos
2014-09-23,1.627,1 Peralejos
2014-09-24,1.627,1 Peralejos
2014-09-25,1.627,1 Peralejos
2014-09-26,1.627,1 Peralejos
2014-09-27,1.627,1 Peralejos
2014-09-28,1.627,1 Peralejos
2014-09-29,1.627,1 Peralejos
2014-09-30,1.627,1 Peralejos
2014-10-01,0.98,1 Peralejos
2014-10-02,1.081,1 Peralejos
2014-10-03,1.081,1 Peralejos
2014-10-04,1.081,1 Peralejos
2014-10-05,1.081,1 Peralejos
2014-10-06,1.081,1 Peralejos
2014-10-07,1.081,1 Peralejos
2014-10-08,1.081,1 Peralejos
2014-10-09,1.081,1 Peralejos
2014-10-10,1.182,1 Peralejos
2014-10-11,1.081,1 Peralejos
2014-10-12,1.081,1 Peralejos
2014-10-13,1.182,1 Peralejos
2014-10-14,1.182,1 Peralejos
2014-10-15,1.081,1 Peralejos
2014-10-16,1.081,1 Peralejos
2014-10-17,1.081,1 Peralejos
2014-10-18,0.98,1 Peralejos
2014-10-19,0.98,1 Peralejos
2014-10-20,0.98,1 Peralejos
2014-10-21,0.98,1 Peralejos
2014-10-22,0.98,1 Peralejos
2014-10-23,0.98,1 Peralejos
2014-10-24,0.98,1 Peralejos
2014-10-25,0.98,1 Peralejos
2014-10-26,0.98,1 Peralejos
2014-10-27,1.081,1 Peralejos
2014-10-28,0.98,1 Peralejos
2014-10-29,0.98,1 Peralejos
2014-10-30,0.98,1 Peralejos
2014-10-31,0.895,1 Peralejos
2014-11-01,0.895,1 Peralejos
2014-11-02,0.895,1 Peralejos
2014-11-03,0.98,1 Peralejos
2014-11-04,1.415,1 Peralejos
2014-11-05,1.298,1 Peralejos
2014-11-06,1.081,1 Peralejos
2014-11-07,1.182,1 Peralejos
2014-11-08,0.98,1 Peralejos
2014-11-09,1.081,1 Peralejos
2014-11-10,1.081,1 Peralejos
2014-11-11,1.298,1 Peralejos
2014-11-12,2.032,1 Peralejos
2014-11-13,2.032,1 Peralejos
2014-11-14,2.683,1 Peralejos
2014-11-15,5.158,1 Peralejos
2014-11-16,5.158,1 Peralejos
2014-11-17,3.944,1 Peralejos
2014-11-18,3.091,1 Peralejos
2014-11-19,2.418,1 Peralejos
2014-11-20,2.289,1 Peralejos
2014-11-21,2.159,1 Peralejos
2014-11-22,2.032,1 Peralejos
2014-11-23,1.905,1 Peralejos
2014-11-24,1.781,1 Peralejos
2014-11-25,1.781,1 Peralejos
2014-11-26,1.781,1 Peralejos
2014-11-27,1.781,1 Peralejos
2014-11-28,1.781,1 Peralejos
2014-11-29,5.476,1 Peralejos
2014-11-30,8.044,1 Peralejos
2014-12-01,8.044,1 Peralejos
2014-12-02,6.464,1 Peralejos
2014-12-03,5.315,1 Peralejos
2014-12-04,4.54,1 Peralejos
2014-12-05,3.944,1 Peralejos
2014-12-06,3.511,1 Peralejos
2014-12-07,3.229,1 Peralejos
2014-12-08,3.091,1 Peralejos
2014-12-09,2.953,1 Peralejos
2014-12-10,2.818,1 Peralejos
2014-12-11,2.683,1 Peralejos
2014-12-12,2.551,1 Peralejos
2014-12-13,2.551,1 Peralejos
2014-12-14,2.683,1 Peralejos
2014-12-15,3.37,1 Peralejos
2014-12-16,4.09,1 Peralejos
2014-12-17,3.944,1 Peralejos
2014-12-18,3.798,1 Peralejos
2014-12-19,3.511,1 Peralejos
2014-12-20,3.37,1 Peralejos
2014-12-21,3.229,1 Peralejos
2014-12-22,3.091,1 Peralejos
2014-12-23,2.953,1 Peralejos
2014-12-24,2.818,1 Peralejos
2014-12-25,2.818,1 Peralejos
2014-12-26,2.683,1 Peralejos
2014-12-27,2.683,1 Peralejos
2014-12-28,2.683,1 Peralejos
2014-12-29,2.683,1 Peralejos
2014-12-30,2.551,1 Peralejos
2014-12-31,2.418,1 Peralejos
2015-01-01,2.418,1 Peralejos
2015-01-02,2.289,1 Peralejos
2015-01-03,2.289,1 Peralejos
2015-01-04,2.289,1 Peralejos
2015-01-05,2.159,1 Peralejos
2015-01-06,2.159,1 Peralejos
2015-01-07,2.159,1 Peralejos
2015-01-08,2.159,1 Peralejos
