 Model                     SWAT+ Mar 13 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
    31     1    31  2006      47      78  cha078               0.7572E+02     0.1967E+05     0.7635E+04     0.0000E+00     0.5134E+06     0.3919E-03     0.7448E-02     0.1071E-02     0.7554E+02     0.2235E-01     0.0000E+00     0.1080E-02     0.0000E+00     0.0000E+00     0.5726E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6241E+01     0.4918E-01     0.4825E-03     0.9176E-02     0.1348E-02     0.2425E+03     0.6955E-01     0.0000E+00     0.2234E-03     0.0000E+00     0.0000E+00     0.1561E-02     0.1289E-03     0.1289E-03     0.1289E-03     0.1289E-03     0.1289E-03     0.0000E+00     0.1022E+02     0.1318E+00     0.2911E-04     0.5551E-03     0.7984E-04     0.1427E+03     0.9746E-02     0.0000E+00     0.1159E-02     0.0000E+00     0.0000E+00     0.7089E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7203E+01     0.7730E+01
    31     1    31  2006      48      79  cha079               0.5678E+02     0.1897E+05     0.5813E+04     0.0000E+00     0.8391E+04     0.4689E-07     0.5503E-05     0.1651E-04     0.2124E+02     0.9562E-04     0.0000E+00     0.9011E-03     0.0000E+00     0.0000E+00     0.8675E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7168E+01     0.1380E-02     0.1931E-06     0.2398E-04     0.7194E-04     0.5470E+02     0.5428E-04     0.0000E+00     0.3030E-03     0.0000E+00     0.0000E+00     0.1781E-02     0.1329E-03     0.1329E-03     0.1329E-03     0.1329E-03     0.1329E-03     0.0000E+00     0.1745E+03     0.6933E-03     0.1478E-07     0.1711E-05     0.5133E-05     0.7189E+01     0.3224E-04     0.0000E+00     0.3053E-03     0.0000E+00     0.0000E+00     0.2195E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3403E+03     0.7730E+01
    31     1    31  2006      49      80  cha080               0.8658E+02     0.2248E+05     0.4129E+04     0.0000E+00     0.1236E+05     0.2658E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5517E+01     0.3717E-03     0.8832E-07     0.1808E-04     0.5423E-04     0.4291E+02     0.2720E-04     0.0000E+00     0.2304E-04     0.0000E+00     0.0000E+00     0.5067E-04     0.8242E-04     0.8242E-04     0.8242E-04     0.8242E-04     0.8242E-04     0.0000E+00     0.4843E+03     0.1573E-02     0.1061E-08     0.1453E-06     0.4359E-06     0.2066E+01     0.4151E-05     0.0000E+00     0.4006E-04     0.0000E+00     0.0000E+00     0.4057E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1187E+03     0.7730E+01
    31     1    31  2006      50      81  cha081               0.1343E+02     0.3987E+04     0.1462E+04     0.0000E+00     0.7911E+05     0.5141E-02     0.1118E+00     0.1600E-01     0.1403E+02     0.3861E-01     0.0000E+00     0.1817E-03     0.0000E+00     0.0000E+00     0.4989E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5154E+01     0.7351E-02     0.1015E-01     0.2282E+00     0.3265E-01     0.9482E+02     0.9402E-01     0.0000E+00     0.4048E-03     0.0000E+00     0.0000E+00     0.2557E-02     0.1197E-03     0.1197E-03     0.1197E-03     0.1197E-03     0.1197E-03     0.0000E+00     0.2697E+02     0.1683E+00     0.4839E-02     0.1122E+00     0.1605E-01     0.7603E+02     0.5304E-01     0.0000E+00     0.7096E-03     0.0000E+00     0.0000E+00     0.1385E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5797E+01     0.7730E+01
    31     1    31  2006      51      82  cha082               0.2170E+02     0.5519E+04     0.2326E+04     0.0000E+00     0.2730E+04     0.2609E-07     0.1376E-05     0.3963E-05     0.1762E+02     0.3218E-04     0.0000E+00     0.3080E-03     0.0000E+00     0.0000E+00     0.8694E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6631E+01     0.8887E-03     0.1333E-06     0.6842E-05     0.2009E-04     0.5118E+02     0.2973E-04     0.0000E+00     0.2289E-03     0.0000E+00     0.0000E+00     0.1363E-02     0.1195E-03     0.1195E-03     0.1195E-03     0.1195E-03     0.1195E-03     0.0000E+00     0.2467E+03     0.4010E-03     0.1382E-07     0.6551E-06     0.1899E-05     0.9889E+01     0.1551E-04     0.0000E+00     0.1485E-03     0.0000E+00     0.0000E+00     0.3695E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5392E+03     0.7730E+01
    31     1    31  2006      52      84  cha084               0.4957E+01     0.1710E+04     0.6663E+03     0.0000E+00     0.1154E+04     0.1967E-07     0.1865E-05     0.5595E-05     0.1434E+01     0.1233E-04     0.0000E+00     0.1047E-03     0.0000E+00     0.0000E+00     0.8424E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7111E+01     0.1123E-02     0.1070E-06     0.1008E-04     0.3023E-04     0.6232E+01     0.3218E-04     0.0000E+00     0.2210E-03     0.0000E+00     0.0000E+00     0.1614E-03     0.9734E-04     0.9734E-04     0.9734E-04     0.9734E-04     0.9734E-04     0.0000E+00     0.2111E+03     0.1082E-02     0.6020E-07     0.5410E-05     0.1623E-04     0.4015E+01     0.3571E-04     0.0000E+00     0.3030E-03     0.0000E+00     0.0000E+00     0.1781E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2187E+03     0.7730E+01
    31     1    31  2006      53      85  cha085               0.4870E+02     0.1680E+05     0.4511E+04     0.0000E+00     0.1276E+05     0.3380E-07     0.4370E-05     0.1311E-04     0.1647E+02     0.7931E-04     0.0000E+00     0.7494E-03     0.0000E+00     0.0000E+00     0.6962E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7111E+01     0.9726E-03     0.1291E-06     0.1815E-04     0.5445E-04     0.3940E+02     0.3248E-04     0.0000E+00     0.1432E-03     0.0000E+00     0.0000E+00     0.1073E-03     0.1191E-03     0.1191E-03     0.1191E-03     0.1191E-03     0.1191E-03     0.0000E+00     0.2427E+03     0.1115E-02     0.9708E-08     0.1217E-05     0.3652E-05     0.5235E+01     0.2332E-04     0.0000E+00     0.2210E-03     0.0000E+00     0.0000E+00     0.1614E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2125E+03     0.7730E+01
    31     1    31  2006      54      86  cha086               0.1826E+02     0.5798E+04     0.1848E+04     0.0000E+00     0.3965E+04     0.3133E-07     0.8607E-06     0.2582E-05     0.1239E+02     0.2288E-04     0.0000E+00     0.2202E-03     0.0000E+00     0.0000E+00     0.3568E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7299E+01     0.5231E-03     0.1537E-06     0.4601E-05     0.1380E-04     0.3813E+02     0.1441E-04     0.0000E+00     0.9808E-04     0.0000E+00     0.0000E+00     0.1554E-03     0.1158E-03     0.1158E-03     0.1158E-03     0.1158E-03     0.1158E-03     0.0000E+00     0.4573E+03     0.5803E-03     0.1756E-07     0.4666E-06     0.1400E-05     0.6512E+01     0.1298E-04     0.0000E+00     0.1251E-03     0.0000E+00     0.0000E+00     0.1754E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4128E+03     0.7730E+01
    31     1    31  2006      55      87  cha087               0.1409E+02     0.3736E+04     0.1869E+04     0.0000E+00     0.2261E+05     0.3339E-07     0.9255E-06     0.1548E-10     0.3094E+01     0.1073E-02     0.0000E+00     0.1762E-03     0.0000E+00     0.0000E+00     0.2245E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6091E+01     0.9024E-01     0.4941E-06     0.1176E-04     0.6533E-05     0.1165E+03     0.1456E-01     0.0000E+00     0.2056E-02     0.0000E+00     0.0000E+00     0.2398E+00     0.1173E-03     0.1173E-03     0.1173E-03     0.1173E-03     0.1173E-03     0.0000E+00     0.7907E+01     0.8430E-01     0.4301E-06     0.1022E-04     0.3587E-06     0.1117E+03     0.1347E-01     0.0000E+00     0.2455E-02     0.0000E+00     0.0000E+00     0.2179E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8035E+01     0.7730E+01
    31     1    31  2006      56      88  cha088               0.1738E+02     0.4409E+04     0.1866E+04     0.0000E+00     0.4049E+04     0.2469E-07     0.2505E-05     0.6767E-05     0.1856E+02     0.4653E-04     0.0000E+00     0.4403E-03     0.0000E+00     0.0000E+00     0.2539E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6631E+01     0.1772E-02     0.8571E-07     0.8359E-05     0.2365E-04     0.3860E+02     0.3758E-04     0.0000E+00     0.2922E-03     0.0000E+00     0.0000E+00     0.3109E-02     0.7904E-04     0.7904E-04     0.7904E-04     0.7904E-04     0.7904E-04     0.0000E+00     0.1269E+03     0.7285E-03     0.1385E-07     0.1307E-05     0.3488E-05     0.1240E+02     0.2420E-04     0.0000E+00     0.2289E-03     0.0000E+00     0.0000E+00     0.1363E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2995E+03     0.7730E+01
    31     1    31  2006      57      89  cha089               0.3254E+02     0.1045E+05     0.3407E+04     0.0000E+00     0.2698E+05     0.3168E-01     0.6902E+00     0.9877E-01     0.6298E+02     0.2505E+00     0.0000E+00     0.6174E-03     0.0000E+00     0.0000E+00     0.6027E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5034E+01     0.3885E-02     0.4318E-01     0.9940E+00     0.1422E+00     0.1349E+03     0.4032E+00     0.0000E+00     0.1450E-03     0.0000E+00     0.0000E+00     0.2176E-03     0.1108E-03     0.1108E-03     0.1108E-03     0.1108E-03     0.1108E-03     0.0000E+00     0.4545E+02     0.7071E-02     0.7811E-02     0.1838E+00     0.2628E-01     0.5008E+02     0.8615E-01     0.0000E+00     0.4048E-03     0.0000E+00     0.0000E+00     0.2557E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2721E+02     0.7730E+01
    31     1    31  2006      58      90  cha090               0.3085E+02     0.9550E+04     0.2421E+04     0.0000E+00     0.3865E+04     0.2098E-07     0.1728E-05     0.5185E-05     0.1728E+02     0.3184E-04     0.0000E+00     0.3011E-03     0.0000E+00     0.0000E+00     0.3050E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7029E+01     0.3674E-03     0.1233E-06     0.1175E-04     0.3526E-04     0.4434E+02     0.1733E-04     0.0000E+00     0.5577E-04     0.0000E+00     0.0000E+00     0.5600E-04     0.1210E-03     0.1210E-03     0.1210E-03     0.1210E-03     0.1210E-03     0.0000E+00     0.6240E+03     0.2200E-03     0.5618E-08     0.4409E-06     0.1323E-05     0.4428E+01     0.8087E-05     0.0000E+00     0.7646E-04     0.0000E+00     0.0000E+00     0.7478E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1037E+04     0.7730E+01
    31     1    31  2006      59      92  cha092               0.2802E+02     0.7700E+04     0.1423E+04     0.0000E+00     0.5826E+03     0.3845E-07     0.8140E-06     0.2442E-05     0.6026E+02     0.2756E-04     0.0000E+00     0.2675E-03     0.0000E+00     0.0000E+00     0.8565E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6526E+01     0.4949E-03     0.2028E-06     0.4368E-05     0.1311E-04     0.8753E+02     0.8083E-05     0.0000E+00     0.3715E-04     0.0000E+00     0.0000E+00     0.1020E-03     0.1820E-03     0.1820E-03     0.1820E-03     0.1820E-03     0.1820E-03     0.0000E+00     0.4319E+03     0.1102E-03     0.8060E-08     0.1546E-06     0.4637E-06     0.1407E+02     0.5533E-05     0.0000E+00     0.5379E-04     0.0000E+00     0.0000E+00     0.1878E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1918E+04     0.7730E+01
    31     1    31  2006      60      93  cha093               0.3804E+02     0.1015E+05     0.1868E+04     0.0000E+00     0.1016E+04     0.1381E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5352E+01     0.2891E-03     0.1085E-05     0.2750E-04     0.4700E-04     0.4182E+02     0.7143E-04     0.0000E+00     0.2892E-04     0.0000E+00     0.0000E+00     0.3603E-04     0.4293E-03     0.4293E-03     0.4293E-03     0.4293E-03     0.4293E-03     0.0000E+00     0.6026E+03     0.1548E-03     0.5897E-08     0.1536E-06     0.4607E-06     0.3009E+01     0.2458E-05     0.0000E+00     0.2304E-04     0.0000E+00     0.0000E+00     0.5067E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1121E+04     0.7730E+01
    31     1    31  2006      61      94  cha094               0.7509E+02     0.1838E+05     0.7028E+04     0.0000E+00     0.2140E+05     0.2131E-07     0.5873E-05     0.1324E-04     0.3057E+02     0.1492E-03     0.0000E+00     0.1433E-02     0.0000E+00     0.0000E+00     0.1195E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6515E+01     0.6538E-02     0.5627E-07     0.1959E-04     0.5778E-04     0.4761E+02     0.2729E-04     0.0000E+00     0.7706E-04     0.0000E+00     0.0000E+00     0.2010E-02     0.4678E-04     0.4678E-04     0.4678E-04     0.4678E-04     0.4678E-04     0.0000E+00     0.3858E+02     0.1647E-02     0.4950E-08     0.1192E-05     0.2151E-05     0.8280E+01     0.3016E-04     0.0000E+00     0.2897E-03     0.0000E+00     0.0000E+00     0.3106E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1337E+03     0.7730E+01
    31     1    31  2006      62      95  cha095               0.4510E+02     0.1239E+05     0.2132E+04     0.0000E+00     0.1225E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6290E+01     0.3589E-03     0.1643E-06     0.9547E-05     0.2864E-04     0.7251E+02     0.1174E-04     0.0000E+00     0.2192E-04     0.0000E+00     0.0000E+00     0.7159E-04     0.1609E-03     0.1609E-03     0.1609E-03     0.1609E-03     0.1609E-03     0.0000E+00     0.5717E+03     0.4808E-04     0.2163E-08     0.9255E-07     0.2776E-06     0.4976E+01     0.2792E-05     0.0000E+00     0.2700E-04     0.0000E+00     0.0000E+00     0.6385E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4226E+04     0.7730E+01
    31     1    31  2006      63      96  cha096               0.2576E+02     0.6622E+04     0.3354E+04     0.0000E+00     0.4588E+05     0.5744E-07     0.1718E-05     0.0000E+00     0.5418E+01     0.1931E-02     0.0000E+00     0.2916E-03     0.0000E+00     0.0000E+00     0.4567E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5904E+01     0.1074E+00     0.4636E-06     0.1244E-04     0.1316E-04     0.1024E+03     0.1650E-01     0.0000E+00     0.1288E-02     0.0000E+00     0.0000E+00     0.1834E+00     0.1394E-03     0.1394E-03     0.1394E-03     0.1394E-03     0.1394E-03     0.0000E+00     0.7381E+01     0.9012E-01     0.3707E-06     0.9579E-05     0.0000E+00     0.9608E+02     0.1455E-01     0.0000E+00     0.2053E-02     0.0000E+00     0.0000E+00     0.2397E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7669E+01     0.7730E+01
    31     1    31  2006      64      97  cha097               0.8561E+02     0.2377E+05     0.4427E+04     0.0000E+00     0.1296E+04     0.8104E-04     0.1540E-02     0.2215E-03     0.1032E+01     0.1335E-02     0.0000E+00     0.6180E-04     0.0000E+00     0.0000E+00     0.2821E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5296E+01     0.3815E-03     0.1987E-03     0.3789E-02     0.5871E-03     0.5976E+02     0.3275E-02     0.0000E+00     0.2711E-04     0.0000E+00     0.0000E+00     0.8327E-04     0.7846E-04     0.7846E-04     0.7846E-04     0.7846E-04     0.7846E-04     0.0000E+00     0.4528E+03     0.4175E-04     0.6553E-06     0.1252E-04     0.2058E-05     0.2366E+01     0.1372E-04     0.0000E+00     0.2892E-04     0.0000E+00     0.0000E+00     0.3603E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4097E+04     0.7730E+01
    31     1    31  2006      65      98  cha098               0.3334E+02     0.1032E+05     0.2484E+04     0.0000E+00     0.4606E+04     0.1312E-07     0.1659E-05     0.4978E-05     0.2535E+02     0.3579E-04     0.0000E+00     0.3413E-03     0.0000E+00     0.0000E+00     0.3547E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7029E+01     0.3477E-03     0.7057E-07     0.1049E-04     0.3147E-04     0.5819E+02     0.1350E-04     0.0000E+00     0.3013E-04     0.0000E+00     0.0000E+00     0.2457E-04     0.6506E-04     0.6506E-04     0.6506E-04     0.6506E-04     0.6506E-04     0.0000E+00     0.6590E+03     0.1791E-03     0.2249E-08     0.2712E-06     0.8135E-06     0.4200E+01     0.5848E-05     0.0000E+00     0.5577E-04     0.0000E+00     0.0000E+00     0.5600E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1273E+04     0.7730E+01
    31     1    31  2006      66     100  cha100               0.7050E+02     0.1875E+05     0.7268E+04     0.0000E+00     0.7878E+06     0.4998E-03     0.9501E-02     0.1370E-02     0.8412E+02     0.1666E-02     0.0000E+00     0.1359E-02     0.0000E+00     0.0000E+00     0.1263E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6136E+01     0.9406E-01     0.5423E-03     0.1031E-01     0.1526E-02     0.2303E+03     0.1744E-02     0.0000E+00     0.2226E-03     0.0000E+00     0.0000E+00     0.3213E-02     0.2046E-03     0.2046E-03     0.2046E-03     0.2046E-03     0.2046E-03     0.0000E+00     0.8163E+01     0.1816E+00     0.3029E-04     0.5779E-03     0.8507E-04     0.1423E+03     0.1579E-03     0.0000E+00     0.1126E-02     0.0000E+00     0.0000E+00     0.1228E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6724E+01     0.7730E+01
    31     1    31  2006      67     101  cha101               0.1857E+02     0.4719E+04     0.2450E+04     0.0000E+00     0.4604E+05     0.4531E-07     0.1398E-05     0.0000E+00     0.3978E+01     0.1451E-02     0.0000E+00     0.1764E-03     0.0000E+00     0.0000E+00     0.3302E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5915E+01     0.8140E-01     0.4244E-06     0.1036E-04     0.1633E-04     0.7082E+02     0.1798E-01     0.0000E+00     0.6905E-03     0.0000E+00     0.0000E+00     0.2232E-01     0.2788E-03     0.2788E-03     0.2788E-03     0.2788E-03     0.2788E-03     0.0000E+00     0.7974E+01     0.1072E+00     0.3128E-06     0.8056E-05     0.0000E+00     0.6627E+02     0.1649E-01     0.0000E+00     0.1280E-02     0.0000E+00     0.0000E+00     0.1833E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7397E+01     0.7730E+01
    31     1    31  2006      68     102  cha102               0.6732E+02     0.1668E+05     0.4897E+04     0.0000E+00     0.2692E+06     0.8273E-02     0.1689E+00     0.2419E-01     0.1072E+03     0.2319E-01     0.0000E+00     0.9731E-03     0.0000E+00     0.0000E+00     0.2017E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5517E+01     0.1689E-02     0.1532E-01     0.3259E+00     0.4666E-01     0.1929E+03     0.4938E-01     0.0000E+00     0.3373E-03     0.0000E+00     0.0000E+00     0.1700E-02     0.2239E-03     0.2239E-03     0.2239E-03     0.2239E-03     0.2239E-03     0.0000E+00     0.1100E+03     0.1775E-01     0.3026E-03     0.6138E-02     0.8801E-03     0.3049E+02     0.8944E-03     0.0000E+00     0.2006E-03     0.0000E+00     0.0000E+00     0.4185E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1475E+02     0.7730E+01
    31     1    31  2006      69     103  cha103               0.3080E+02     0.1015E+05     0.3124E+04     0.0000E+00     0.9026E+04     0.3752E-07     0.3019E-05     0.9058E-05     0.1379E+02     0.5433E-04     0.0000E+00     0.5131E-03     0.0000E+00     0.0000E+00     0.5131E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6913E+01     0.6985E-03     0.1321E-06     0.1145E-04     0.3434E-04     0.3267E+02     0.2290E-04     0.0000E+00     0.1145E-03     0.0000E+00     0.0000E+00     0.1943E-03     0.1129E-03     0.1129E-03     0.1129E-03     0.1129E-03     0.1129E-03     0.0000E+00     0.3259E+03     0.7539E-03     0.9992E-08     0.7894E-06     0.2368E-05     0.4356E+01     0.1511E-04     0.0000E+00     0.1432E-03     0.0000E+00     0.0000E+00     0.1073E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3024E+03     0.7730E+01
    31     1    31  2006      70     105  cha105               0.8654E+01     0.2568E+04     0.7747E+03     0.0000E+00     0.1063E+04     0.1659E-07     0.1100E-05     0.3299E-05     0.2203E+01     0.1042E-04     0.0000E+00     0.9322E-04     0.0000E+00     0.0000E+00     0.7789E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6901E+01     0.1191E-03     0.8905E-07     0.6626E-05     0.1988E-04     0.5942E+01     0.9911E-05     0.0000E+00     0.3285E-04     0.0000E+00     0.0000E+00     0.1295E-04     0.8386E-04     0.8386E-04     0.8386E-04     0.8386E-04     0.8386E-04     0.0000E+00     0.1875E+04     0.8427E-04     0.5508E-08     0.3503E-06     0.1051E-05     0.8065E+00     0.3363E-05     0.0000E+00     0.3013E-04     0.0000E+00     0.0000E+00     0.2457E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2648E+04     0.7730E+01
    31     1    31  2006      71     106  cha106               0.2606E+02     0.6379E+04     0.2344E+04     0.0000E+00     0.9125E+04     0.4458E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6515E+01     0.3191E-02     0.1430E-06     0.7803E-05     0.2341E-04     0.3226E+02     0.9034E-05     0.0000E+00     0.1231E-04     0.0000E+00     0.0000E+00     0.1578E-03     0.1420E-03     0.1420E-03     0.1420E-03     0.1420E-03     0.1420E-03     0.0000E+00     0.7232E+02     0.6429E-02     0.9490E-08     0.3720E-06     0.1298E-06     0.9650E+01     0.8078E-05     0.0000E+00     0.7706E-04     0.0000E+00     0.0000E+00     0.2010E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3913E+02     0.7730E+01
    31     1    31  2006      72     107  cha107               0.7832E+02     0.2132E+05     0.5207E+04     0.0000E+00     0.3669E+05     0.2662E-03     0.5019E-02     0.7211E-03     0.5649E+00     0.1725E-02     0.0000E+00     0.1404E-03     0.0000E+00     0.0000E+00     0.2860E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5577E+01     0.3265E-02     0.2713E-03     0.5124E-02     0.7692E-03     0.2376E+03     0.1759E-02     0.0000E+00     0.4063E-04     0.0000E+00     0.0000E+00     0.1736E-03     0.1172E-03     0.1172E-03     0.1172E-03     0.1172E-03     0.1172E-03     0.0000E+00     0.6054E+02     0.3244E-01     0.4956E-05     0.9384E-04     0.1450E-04     0.5479E+02     0.5193E-04     0.0000E+00     0.1958E-03     0.0000E+00     0.0000E+00     0.1393E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1109E+02     0.7730E+01
    31     1    31  2006      73     108  cha108               0.1506E+02     0.4467E+04     0.1210E+04     0.0000E+00     0.1581E+04     0.1990E-07     0.1158E-05     0.3473E-05     0.5678E+00     0.1664E-04     0.0000E+00     0.1548E-03     0.0000E+00     0.0000E+00     0.6284E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6901E+01     0.1172E-03     0.1087E-06     0.7321E-05     0.2196E-04     0.1800E+01     0.1089E-04     0.0000E+00     0.3567E-04     0.0000E+00     0.0000E+00     0.1661E-04     0.1055E-03     0.1055E-03     0.1055E-03     0.1055E-03     0.1055E-03     0.0000E+00     0.1907E+04     0.7108E-04     0.4005E-08     0.2271E-06     0.6814E-06     0.1138E+00     0.3270E-05     0.0000E+00     0.3043E-04     0.0000E+00     0.0000E+00     0.1175E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3139E+04     0.7730E+01
