name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qf2689,1.842,6.6949e-16,1.842,1.842,1.842,1.842,4.13097,0.777318,2.149,5.78,3.35365,4.90829,0.307
qf2690,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.94788,0.745439,2.064,5.618,3.20244,4.69332,0.222
qf2691,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.80683,0.718382,1.98,5.498,3.08845,4.52521,0.138
qf2755,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.812215,0.192709,0.4063,1.451,0.619506,1.00492,0.064
qf2756,1.434,2.23163e-16,1.434,1.434,1.434,1.434,0.805162,0.191105,0.3919,1.428,0.614057,0.996267,0.006
qf2759,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.830768,0.193523,0.3858,1.388,0.637245,1.02429,0.127
qf2760,2.261,8.92653e-16,2.261,2.261,2.261,2.261,0.835985,0.200745,0.378,1.36,0.63524,1.03673,0.901
qf2761,1.515,4.46326e-16,1.515,1.515,1.515,1.515,0.83511,0.200384,0.3806,1.348,0.634726,1.03549,0.167
qf2762,1.354,6.6949e-16,1.354,1.354,1.354,1.354,0.831356,0.201315,0.3655,1.325,0.630041,1.03267,0.029
qf2772,1.193,4.46326e-16,1.193,1.193,1.193,1.193,0.729975,0.178637,0.3544,1.192,0.551338,0.908612,0.001
qf2776,1.193,4.46326e-16,1.193,1.193,1.193,1.193,0.710232,0.173754,0.341,1.146,0.536478,0.883986,0.047
qf2777,1.193,4.46326e-16,1.193,1.193,1.193,1.193,0.706061,0.172643,0.3372,1.141,0.533418,0.878704,0.052
qf2778,1.193,4.46326e-16,1.193,1.193,1.193,1.193,0.70117,0.173225,0.3227,1.145,0.527945,0.874395,0.048
qf2780,1.119,0,1.119,1.119,1.119,1.119,0.684507,0.168316,0.3242,1.098,0.516191,0.852823,0.021
qf2781,1.119,0,1.119,1.119,1.119,1.119,0.685218,0.166269,0.3316,1.089,0.518949,0.851487,0.03
qf2829,0.97,2.23163e-16,0.97,0.97,0.97,0.97,0.568772,0.142414,0.253,0.9393,0.426358,0.711186,0.0307
qf2833,0.945,2.23163e-16,0.945,0.945,0.945,0.945,0.575141,0.144526,0.2606,0.9448,0.430615,0.719667,0.0002
qf2836,0.945,2.23163e-16,0.945,0.945,0.945,0.945,0.584878,0.146299,0.2566,0.9322,0.438579,0.731177,0.0128
qf2837,0.945,2.23163e-16,0.945,0.945,0.945,0.945,0.579317,0.144148,0.2656,0.933,0.435169,0.723465,0.012
qf2838,0.945,2.23163e-16,0.945,0.945,0.945,0.945,0.573108,0.143259,0.2549,0.9235,0.429849,0.716367,0.0215
qf2839,0.945,2.23163e-16,0.945,0.945,0.945,0.945,0.569963,0.141601,0.2593,0.9161,0.428362,0.711564,0.0289
qf2840,1.003,0,1.003,1.003,1.003,1.003,0.564578,0.139391,0.2548,0.9236,0.425187,0.703969,0.0794
qf2841,1.064,0,1.064,1.064,1.064,1.064,0.561516,0.139071,0.2555,0.9288,0.422445,0.700587,0.1352
qf2842,1.064,0,1.064,1.064,1.064,1.064,0.55704,0.137466,0.2566,0.9265,0.419574,0.694506,0.1375
qf2843,1.003,0,1.003,1.003,1.003,1.003,0.55484,0.137235,0.248,0.9089,0.417605,0.692075,0.0941
qf2844,1.003,0,1.003,1.003,1.003,1.003,0.552523,0.136219,0.2492,0.9139,0.416304,0.688742,0.0891
qf2845,1.003,0,1.003,1.003,1.003,1.003,0.550693,0.135711,0.2576,0.9073,0.414982,0.686404,0.0957
qf2846,1.064,0,1.064,1.064,1.064,1.064,0.548417,0.133192,0.2489,0.9076,0.415225,0.681609,0.1564
qf2847,1.003,0,1.003,1.003,1.003,1.003,0.543395,0.132683,0.2492,0.9051,0.410712,0.676078,0.0979
qf2848,1.003,0,1.003,1.003,1.003,1.003,0.540517,0.131257,0.2623,0.8827,0.40926,0.671774,0.1203
qf2849,1.003,0,1.003,1.003,1.003,1.003,0.547085,0.131558,0.2692,0.8906,0.415527,0.678643,0.1124
qf2850,1.064,0,1.064,1.064,1.064,1.064,0.545848,0.132186,0.262,0.8911,0.413662,0.678034,0.1729
qf2851,1.003,0,1.003,1.003,1.003,1.003,0.544272,0.132406,0.2837,0.9031,0.411866,0.676678,0.0999
qf2852,1.003,0,1.003,1.003,1.003,1.003,0.555835,0.134096,0.2787,0.8954,0.421739,0.689931,0.1076
qf2853,1.064,0,1.064,1.064,1.064,1.064,0.556042,0.1343,0.2651,0.908,0.421742,0.690342,0.156
qf2854,1.003,0,1.003,1.003,1.003,1.003,0.554649,0.135811,0.2792,0.9016,0.418838,0.69046,0.1014
qf2855,1.003,0,1.003,1.003,1.003,1.003,0.55243,0.132701,0.2729,0.8915,0.419729,0.685131,0.1115
qf2856,1.003,0,1.003,1.003,1.003,1.003,0.549951,0.133713,0.288,0.8813,0.416238,0.683664,0.1217
qf2857,1.003,0,1.003,1.003,1.003,1.003,0.548479,0.131906,0.2885,0.8921,0.416573,0.680385,0.1109
qf2858,1.003,0,1.003,1.003,1.003,1.003,0.543295,0.131676,0.2732,0.8901,0.411619,0.674971,0.1129
qf2859,1.003,0,1.003,1.003,1.003,1.003,0.542036,0.131779,0.2667,0.8782,0.410257,0.673815,0.1248
qf2860,1.003,0,1.003,1.003,1.003,1.003,0.53837,0.130963,0.2843,0.8865,0.407407,0.669333,0.1165
qf2861,0.945,2.23163e-16,0.945,0.945,0.945,0.945,0.536271,0.130527,0.2811,0.8795,0.405744,0.666798,0.0655
qf2862,0.945,2.23163e-16,0.945,0.945,0.945,0.945,0.532345,0.13133,0.2742,0.8825,0.401015,0.663675,0.0625
qf2863,0.945,2.23163e-16,0.945,0.945,0.945,0.945,0.532255,0.130769,0.2728,0.8795,0.401486,0.663024,0.0655
qf2864,0.945,2.23163e-16,0.945,0.945,0.945,0.945,0.531987,0.131151,0.2718,0.8827,0.400836,0.663138,0.0623
qf2865,1.003,0,1.003,1.003,1.003,1.003,0.539463,0.12978,0.267,0.8741,0.409683,0.669243,0.1289
qf2866,1.064,0,1.064,1.064,1.064,1.064,0.541587,0.131905,0.2686,0.8806,0.409682,0.673492,0.1834
qf2867,1.003,0,1.003,1.003,1.003,1.003,0.54098,0.133075,0.2873,0.8668,0.407905,0.674055,0.1362
qf2868,1.003,0,1.003,1.003,1.003,1.003,0.536796,0.132516,0.2765,0.8843,0.40428,0.669312,0.1187
qf2869,1.003,0,1.003,1.003,1.003,1.003,0.53709,0.13253,0.2709,0.8806,0.40456,0.66962,0.1224
qf2870,1.003,0,1.003,1.003,1.003,1.003,0.536806,0.13357,0.2685,0.9064,0.403236,0.670376,0.0966
qf2871,1.003,0,1.003,1.003,1.003,1.003,0.534487,0.130792,0.2655,0.8833,0.403695,0.665279,0.1197
qf2872,1.003,0,1.003,1.003,1.003,1.003,0.530656,0.130813,0.2769,0.9026,0.399843,0.661469,0.1004
qf2873,1.003,0,1.003,1.003,1.003,1.003,0.528789,0.130845,0.2698,0.9002,0.397944,0.659634,0.1028
qf2874,1.003,0,1.003,1.003,1.003,1.003,0.529165,0.1306,0.2655,0.899,0.398565,0.659765,0.104
qf2875,1.003,0,1.003,1.003,1.003,1.003,0.527258,0.131506,0.2614,0.9065,0.395752,0.658764,0.0965
qf2876,1.003,0,1.003,1.003,1.003,1.003,0.526973,0.1316,0.2602,0.919,0.395373,0.658573,0.084
qf2877,1.003,0,1.003,1.003,1.003,1.003,0.52557,0.130502,0.2601,0.908,0.395068,0.656072,0.095
qf2878,1.064,0,1.064,1.064,1.064,1.064,0.546645,0.134931,0.2619,0.9255,0.411714,0.681576,0.1385
qf2879,1.189,0,1.189,1.189,1.189,1.189,0.676161,0.171659,0.366,1.073,0.504502,0.84782,0.116
qf2904,1.189,0,1.189,1.189,1.189,1.189,0.638804,0.148111,0.3517,1.131,0.490693,0.786915,0.058
qf2905,1.125,0,1.125,1.125,1.125,1.125,0.638806,0.149878,0.3476,1.108,0.488928,0.788684,0.017
qf2906,1.125,0,1.125,1.125,1.125,1.125,0.638231,0.148866,0.3548,1.103,0.489365,0.787097,0.022
qf2907,1.125,0,1.125,1.125,1.125,1.125,0.638249,0.148335,0.348,1.077,0.489914,0.786584,0.048
qf2908,1.125,0,1.125,1.125,1.125,1.125,0.637741,0.147807,0.3568,1.075,0.489934,0.785548,0.05
qf2909,1.125,0,1.125,1.125,1.125,1.125,0.636045,0.148468,0.3553,1.064,0.487577,0.784513,0.061
qf2910,1.189,0,1.189,1.189,1.189,1.189,0.654071,0.152814,0.3659,1.078,0.501257,0.806885,0.111
qf2911,1.125,0,1.125,1.125,1.125,1.125,0.657253,0.152698,0.3693,1.076,0.504555,0.809951,0.049
qf2912,1.125,0,1.125,1.125,1.125,1.125,0.658632,0.152723,0.3751,1.066,0.505909,0.811355,0.059
qf2913,1.125,0,1.125,1.125,1.125,1.125,0.657815,0.152459,0.3693,1.085,0.505356,0.810274,0.04
qf2914,1.125,0,1.125,1.125,1.125,1.125,0.658166,0.151594,0.3728,1.074,0.506572,0.80976,0.051
qf2967,2.061,0,2.061,2.061,2.061,2.061,5.59769,2.06941,2.305,12.28,3.52828,7.6671,0.244
qf2968,1.898,1.11582e-15,1.898,1.898,1.898,1.898,5.70069,1.9895,2.375,11.85,3.71119,7.69019,0.477
qf2969,1.816,4.46326e-16,1.816,1.816,1.816,1.816,5.69002,1.86762,2.439,11.23,3.8224,7.55764,0.623
qf2970,1.742,0,1.742,1.742,1.742,1.742,5.6482,1.73847,2.468,10.56,3.90973,7.38667,0.726
qf2971,1.742,0,1.742,1.742,1.742,1.742,5.57566,1.60814,2.505,9.965,3.96752,7.1838,0.763
qf2972,1.742,0,1.742,1.742,1.742,1.742,5.45073,1.47454,2.532,9.602,3.97619,6.92527,0.79
qf2973,1.667,8.92653e-16,1.667,1.667,1.667,1.667,5.32008,1.34401,2.533,9.103,3.97607,6.66409,0.866
qf2974,1.596,6.6949e-16,1.596,1.596,1.596,1.596,5.16026,1.22087,2.559,8.686,3.93939,6.38113,0.963
qf2975,1.596,6.6949e-16,1.596,1.596,1.596,1.596,4.97809,1.10393,2.573,8.257,3.87416,6.08202,0.977
qf2976,1.596,6.6949e-16,1.596,1.596,1.596,1.596,4.78443,0.993865,2.579,7.835,3.79057,5.77829,0.983
qf2977,1.524,6.6949e-16,1.524,1.524,1.524,1.524,4.58897,0.89305,2.584,7.336,3.69592,5.48202,1.06
qf2978,1.524,6.6949e-16,1.524,1.524,1.524,1.524,4.40297,0.81295,2.589,6.968,3.59002,5.21592,1.065
qf2979,1.524,6.6949e-16,1.524,1.524,1.524,1.524,4.22598,0.745795,2.586,6.647,3.48019,4.97177,1.062
qf2980,1.524,6.6949e-16,1.524,1.524,1.524,1.524,4.07217,0.692791,2.527,6.309,3.37938,4.76496,1.003
qf2981,1.524,6.6949e-16,1.524,1.524,1.524,1.524,3.91739,0.645574,2.377,6.114,3.27182,4.56296,0.853
qf2982,1.596,6.6949e-16,1.596,1.596,1.596,1.596,4.52573,0.777853,2.709,6.784,3.74788,5.30358,1.113
qf2983,2.143,4.46326e-16,2.143,2.143,2.143,2.143,4.92884,0.945275,2.862,7.484,3.98357,5.87411,0.719
qf2984,2.061,0,2.061,2.061,2.061,2.061,5.03088,1.00064,2.897,7.653,4.03024,6.03152,0.836
qf2985,1.98,8.92653e-16,1.98,1.98,1.98,1.98,5.00445,1.0023,2.961,7.761,4.00215,6.00675,0.981
qf2986,1.898,1.11582e-15,1.898,1.898,1.898,1.898,4.9137,0.972862,2.975,7.609,3.94084,5.88656,1.077
qf2987,1.816,4.46326e-16,1.816,1.816,1.816,1.816,4.77708,0.928233,2.928,7.374,3.84885,5.70531,1.112
qf2988,1.742,0,1.742,1.742,1.742,1.742,4.62549,0.884118,2.713,7.216,3.74137,5.50961,0.971
qf2989,1.667,8.92653e-16,1.667,1.667,1.667,1.667,4.44768,0.827873,2.443,6.915,3.61981,5.27555,0.776
qf2990,1.667,8.92653e-16,1.667,1.667,1.667,1.667,4.26795,0.776589,2.257,6.582,3.49136,5.04454,0.59
qf2991,1.667,8.92653e-16,1.667,1.667,1.667,1.667,4.08698,0.726302,2.127,6.328,3.36068,4.81328,0.46
qf2992,1.667,8.92653e-16,1.667,1.667,1.667,1.667,3.90656,0.684585,1.934,5.993,3.22197,4.59115,0.267
qf2993,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.72844,0.63519,1.846,5.698,3.09325,4.36363,0.25
qf2994,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.55812,0.598817,1.718,5.437,2.9593,4.15694,0.122
qf2995,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.39416,0.567247,1.608,5.143,2.82691,3.96141,0.012
qf3205,1.222,4.46326e-16,1.222,1.222,1.222,1.222,0.632246,0.167416,0.355,1.152,0.46483,0.799662,0.07
qf3228,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.565037,0.14407,0.3287,1.106,0.420967,0.709107,0.014
qf3276,0.814,0,0.814,0.814,0.814,0.814,2.70766,1.43043,0.8467,7.521,1.27723,4.13809,0.0327
qf3277,0.814,0,0.814,0.814,0.814,0.814,2.64298,1.3504,0.858,7.059,1.29258,3.99339,0.044
qf3278,0.814,0,0.814,0.814,0.814,0.814,2.5732,1.26854,0.8588,6.76,1.30466,3.84174,0.0448
qf3279,0.814,0,0.814,0.814,0.814,0.814,2.48917,1.18433,0.8398,6.416,1.30484,3.6735,0.0258
qf3280,0.814,0,0.814,0.814,0.814,0.814,2.40806,1.10389,0.8326,6.074,1.30417,3.51195,0.0186
qf3281,0.775,0,0.775,0.775,0.775,0.775,2.32772,1.02958,0.8339,5.832,1.29814,3.3573,0.0589
qf3282,0.814,0,0.814,0.814,0.814,0.814,2.24693,0.953892,0.8257,5.484,1.29304,3.20083,0.0117
qf3283,0.814,0,0.814,0.814,0.814,0.814,2.16392,0.885592,0.8157,5.206,1.27833,3.04951,0.0017
qh1838,7.806,2.67796e-15,7.806,7.806,7.806,7.806,5.19576,0.788392,3.478,7.714,4.40737,5.98415,0.092
qh1839,7.092,2.67796e-15,7.092,7.092,7.092,7.092,5.09493,0.719994,3.236,6.774,4.37494,5.81492,0.318
qh1840,6.767,1.78531e-15,6.767,6.767,6.767,6.767,4.90808,0.650632,2.976,6.41,4.25745,5.55871,0.357
qh1841,6.117,8.92653e-16,6.117,6.117,6.117,6.117,4.6766,0.593359,2.698,6.105,4.08324,5.26996,0.012
qh1879,12.51,3.57061e-15,12.51,12.51,12.51,12.51,7.29073,1.36437,4.981,12.11,5.92636,8.6551,0.4
qh1880,11.246,1.78531e-15,11.246,11.246,11.246,11.246,7.0949,1.18101,4.935,10.76,5.91389,8.27591,0.486
qh1881,9.656,3.57061e-15,9.656,9.656,9.656,9.656,6.81068,0.998768,4.823,9.455,5.81191,7.80945,0.201
qh1900,3.745,4.46326e-16,3.745,3.745,3.745,3.745,5.53433,1.03309,3.96,13.12,4.50124,6.56742,0.215
qh1909,5.175,8.92653e-16,5.175,5.175,5.175,5.175,7.20901,0.873007,5.244,9.39,6.336,8.08202,0.069
qh1910,4.882,1.78531e-15,4.882,4.882,4.882,4.882,6.82854,0.842269,5.07,8.895,5.98627,7.67081,0.188
qh1911,4.59,2.67796e-15,4.59,4.59,4.59,4.59,6.68133,0.800553,5.026,8.58,5.88078,7.48188,0.436
qh1912,4.59,2.67796e-15,4.59,4.59,4.59,4.59,6.70371,0.764751,5.053,8.429,5.93896,7.46846,0.463
qh1913,4.59,2.67796e-15,4.59,4.59,4.59,4.59,6.54676,0.74878,4.883,8.175,5.79798,7.29554,0.293
qh1914,4.59,2.67796e-15,4.59,4.59,4.59,4.59,6.32568,0.733282,4.699,7.847,5.5924,7.05896,0.109
qh1954,5.792,8.92653e-16,5.792,5.792,5.792,5.792,3.4035,0.519272,1.911,4.687,2.88423,3.92277,1.105
qh1976,2.963,4.46326e-16,2.963,2.963,2.963,2.963,1.8988,0.34255,1.105,2.839,1.55625,2.24135,0.124
qh1977,3.224,1.78531e-15,3.224,3.224,3.224,3.224,1.88527,0.339573,1.098,2.855,1.5457,2.22484,0.369
qh1978,2.963,4.46326e-16,2.963,2.963,2.963,2.963,1.8485,0.338305,1.076,2.829,1.51019,2.18681,0.134
qh1979,2.963,4.46326e-16,2.963,2.963,2.963,2.963,1.79583,0.337305,1.041,2.777,1.45852,2.13314,0.186
qh1980,2.963,4.46326e-16,2.963,2.963,2.963,2.963,1.73538,0.335016,0.9971,2.706,1.40037,2.0704,0.257
qh1981,2.963,4.46326e-16,2.963,2.963,2.963,2.963,1.67226,0.332319,0.9654,2.646,1.33995,2.00458,0.317
qh1982,2.963,4.46326e-16,2.963,2.963,2.963,2.963,1.60898,0.331385,0.9297,2.588,1.27759,1.94037,0.375
qh1983,2.703,1.33898e-15,2.703,2.703,2.703,2.703,1.67339,0.323649,0.9653,2.629,1.34974,1.99704,0.074
qh1984,2.963,4.46326e-16,2.963,2.963,2.963,2.963,2.12296,0.369831,1.161,2.944,1.75313,2.49279,0.019
qh1985,3.745,4.46326e-16,3.745,3.745,3.745,3.745,2.27337,0.411624,1.243,3.4,1.86175,2.68499,0.345
qh1986,3.745,4.46326e-16,3.745,3.745,3.745,3.745,2.35072,0.441355,1.293,3.683,1.90937,2.79207,0.062
qh2005,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.09977,0.253001,0.6357,1.995,0.846765,1.35277,0.025
qh2006,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.05612,0.247926,0.6086,1.959,0.808191,1.30404,0.061
qh2007,2.02,1.33898e-15,2.02,2.02,2.02,2.02,1.01629,0.243777,0.5879,1.935,0.772517,1.26007,0.085
qh2008,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.977216,0.237781,0.5764,1.899,0.739435,1.215,0.121
qh2009,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.940457,0.233413,0.5632,1.857,0.707044,1.17387,0.163
qh2010,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.908316,0.228902,0.5282,1.827,0.679414,1.13722,0.193
qh2011,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.878345,0.224401,0.507,1.783,0.653944,1.10275,0.237
qh2012,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.849882,0.219028,0.4894,1.759,0.630854,1.06891,0.261
qh2013,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.821424,0.214851,0.4575,1.732,0.606573,1.03628,0.288
qh2014,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.793593,0.210574,0.4394,1.706,0.583019,1.00417,0.314
qh2015,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.770783,0.204905,0.424,1.668,0.565878,0.975688,0.352
qh2016,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.748274,0.201892,0.4025,1.646,0.546382,0.950166,0.374
qh2017,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.726352,0.196104,0.3869,1.612,0.530248,0.922456,0.408
qh2018,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.70598,0.192789,0.3752,1.581,0.513191,0.898769,0.439
qh2019,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.687849,0.190509,0.3508,1.566,0.49734,0.878358,0.226
qh2020,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.669968,0.186669,0.3367,1.544,0.483299,0.856637,0.248
qh2021,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.653331,0.181709,0.3398,1.501,0.471622,0.83504,0.291
qh2022,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.638738,0.179936,0.3134,1.498,0.458802,0.818674,0.294
qh2023,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.623383,0.175689,0.3169,1.474,0.447694,0.799072,0.318
qh2024,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.610742,0.173646,0.2954,1.446,0.437096,0.784388,0.346
qh2025,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.598238,0.170683,0.2897,1.431,0.427555,0.768921,0.361
qh2026,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.587303,0.168727,0.2847,1.41,0.418576,0.75603,0.382
qh2027,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.575775,0.165497,0.2804,1.385,0.410278,0.741272,0.407
qh2028,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.564576,0.16376,0.2696,1.372,0.400816,0.728336,0.42
qh2029,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.555275,0.16021,0.2646,1.356,0.395065,0.715485,0.436
qh2030,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.545472,0.160042,0.2538,1.352,0.38543,0.705514,0.44
qh2031,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.537759,0.157203,0.2515,1.326,0.380556,0.694962,0.466
qh2032,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.52853,0.154904,0.247,1.314,0.373626,0.683434,0.478
qh2033,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.52137,0.153199,0.2437,1.295,0.368171,0.674569,0.497
qh2034,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.513629,0.151672,0.2336,1.276,0.361957,0.665301,0.516
qh2035,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.506207,0.149272,0.2344,1.264,0.356935,0.655479,0.528
qh2036,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.500882,0.148538,0.2266,1.262,0.352344,0.64942,0.53
qh2037,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.493607,0.145942,0.2217,1.236,0.347665,0.639549,0.556
qh2038,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.487367,0.145463,0.2187,1.233,0.341904,0.63283,0.559
qh2039,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.482374,0.142824,0.2204,1.215,0.33955,0.625198,0.577
qh2040,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.47628,0.141737,0.2147,1.197,0.334543,0.618017,0.595
qh2041,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.471882,0.14166,0.2103,1.198,0.330222,0.613542,0.594
qh2042,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.466445,0.139459,0.2078,1.185,0.326986,0.605904,0.607
qh2043,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.461684,0.139047,0.2041,1.169,0.322637,0.600731,0.623
qh2044,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.45828,0.13808,0.2008,1.16,0.3202,0.59636,0.632
qh2045,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.452805,0.137736,0.1975,1.158,0.315069,0.590541,0.634
qh2046,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.448357,0.135311,0.1974,1.137,0.313046,0.583668,0.655
qh2047,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.44338,0.134438,0.1966,1.14,0.308942,0.577818,0.652
qh2048,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.439832,0.134013,0.1918,1.128,0.305819,0.573845,0.664
qh2049,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.43528,0.132036,0.1889,1.102,0.303244,0.567316,0.69
qh2050,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.489753,0.137031,0.1944,1.115,0.352722,0.626784,0.677
qh2051,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.477063,0.134657,0.195,1.107,0.342406,0.61172,0.685
qh2052,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.469013,0.132974,0.1903,1.097,0.336039,0.601987,0.695
qh2053,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.461033,0.132636,0.179,1.083,0.328397,0.593669,0.937
qh2054,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.45464,0.131461,0.1879,1.077,0.323179,0.586101,0.715
qh2055,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.447983,0.130894,0.1782,1.074,0.317089,0.578877,0.718
qh2056,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.442195,0.12936,0.171,1.065,0.312835,0.571555,0.727
qh2057,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.437596,0.127487,0.1721,1.058,0.310109,0.565083,0.734
qh2058,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.431569,0.127889,0.1654,1.05,0.30368,0.559458,0.742
qh2059,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.426855,0.126225,0.1696,1.04,0.30063,0.55308,0.752
qh2060,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.423094,0.126052,0.178,1.036,0.297042,0.549146,0.756
qh2061,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.418797,0.125047,0.1684,1.019,0.29375,0.543844,0.773
qh2062,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.413703,0.124283,0.1676,1.02,0.28942,0.537986,0.772
qh2063,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.409923,0.123658,0.1596,1.019,0.286265,0.533581,0.773
qh2064,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.405071,0.122592,0.1696,1.008,0.282479,0.527663,0.784
qh2065,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.400639,0.121894,0.1626,0.9836,0.278745,0.522533,0.8084
qh2066,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.399832,0.122176,0.1581,0.9818,0.277656,0.522008,0.8102
qh2067,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.394946,0.120243,0.161,0.9792,0.274703,0.515189,0.8128
qh2068,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.392393,0.120619,0.1569,0.9807,0.271774,0.513012,0.8113
qh2069,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.390404,0.119627,0.1597,0.976,0.270777,0.510031,0.816
qh2070,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.386825,0.118356,0.152,0.9534,0.268469,0.505181,0.8386
qh2071,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.384797,0.117993,0.1537,0.9532,0.266804,0.50279,0.8388
qh2072,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.383065,0.117412,0.1491,0.9514,0.265653,0.500477,0.8406
qh2073,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.381567,0.117106,0.1449,0.9455,0.264461,0.498673,0.8465
qh2074,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.378856,0.116212,0.1444,0.9414,0.262644,0.495068,0.8506
qh2075,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.377848,0.11468,0.1553,0.9247,0.263168,0.492528,0.8673
qh2076,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.376147,0.115349,0.1467,0.9276,0.260798,0.491496,0.8644
qh2077,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.374142,0.11575,0.1406,0.921,0.258392,0.489892,0.871
qh2078,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.372456,0.114799,0.1431,0.919,0.257657,0.487255,0.873
qh2079,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.370278,0.114552,0.1366,0.8998,0.255726,0.48483,0.8922
qh2080,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.367577,0.113599,0.139,0.9017,0.253978,0.481176,0.8903
qh2081,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.366731,0.113838,0.1343,0.8994,0.252893,0.480569,0.8926
qh2082,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.364368,0.113412,0.1456,0.9013,0.250956,0.47778,0.8907
qh2083,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.363162,0.112781,0.1492,0.8926,0.250381,0.475943,0.8994
