 Model                     SWAT+ Mar 13 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons       kg_N           kg_P            m/s             m/s        
    31     1    31  2006     117     177  cha177               0.4858E-06     0.0000E+00     0.7843E-06     0.4858E-06     0.1965E-07     0.1965E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1051E+02     0.5265E+00     0.9240E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3942E-04     0.0000E+00     0.6363E-04     0.2553E-08     0.2279E-05     0.8414E-09     0.5265E+00     0.6606E+01
    31     1    31  2006     118     178  cha178               0.1802E-03     0.0000E+00     0.3468E-03     0.1802E-03     0.8257E-07     0.8257E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1024E+02     0.5173E+00     0.1190E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1528E-01     0.0000E+00     0.2940E-01     0.9732E-08     0.2015E+00     0.1654E-06     0.5173E+00     0.7088E+01
    31     1    31  2006     119     180  cha180               0.1345E-06     0.0000E+00     0.5626E-06     0.1345E-06     0.8202E-07     0.8202E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1649E+02     0.7107E+00     0.4350E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5154E-05     0.0000E+00     0.2156E-04     0.2902E-08     0.6989E-07     0.2232E-10     0.7107E+00     0.1887E+02
    31     1    31  2006     120     182  cha182               0.6253E-04     0.0000E+00     0.9683E-04     0.6253E-04     0.7604E-07     0.7604E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1173E+02     0.5665E+00     0.9480E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4225E-02     0.0000E+00     0.6542E-02     0.9032E-08     0.3411E-01     0.7109E-07     0.5665E+00     0.8445E+01
    31     1    31  2006     121     184  cha184               0.2988E-04     0.0000E+00     0.3928E-04     0.2988E-04     0.6153E-07     0.6153E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7948E+01     0.4369E+00     0.7640E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3865E-02     0.0000E+00     0.5082E-02     0.6852E-08     0.2219E-01     0.4657E-07     0.4369E+00     0.3318E+01
    31     1    31  2006     122     185  cha185               0.4036E-03     0.0000E+00     0.3004E-02     0.4036E-03     0.5582E-02     0.5582E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1176E+02     0.5673E+00     0.2772E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2717E-01     0.0000E+00     0.2022E+00     0.1574E-03     0.3124E+00     0.1740E-03     0.5673E+00     0.2327E+02
    31     1    31  2006     123     186  cha186               0.1789E-02     0.0000E+00     0.2867E-03     0.1789E-02     0.5146E-01     0.5146E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2047E+02     0.8209E+00     0.5950E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4781E-01     0.0000E+00     0.7662E-02     0.1352E-02     0.4021E+00     0.2534E-03     0.8209E+00     0.3491E+02
    31     1    31  2006     124     187  cha187               0.1531E-03     0.0000E+00     0.1405E-03     0.1531E-03     0.3671E-06     0.3671E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9051E+01     0.4764E+00     0.1890E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1594E-01     0.0000E+00     0.1463E-01     0.4030E-07     0.1882E+00     0.1600E-06     0.4764E+00     0.6876E+01
    31     1    31  2006     125     188  cha188               0.2631E-03     0.0000E+00     0.9074E-04     0.2631E-03     0.6678E-02     0.6678E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8812E+01     0.4680E+00     0.1908E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2865E-01     0.0000E+00     0.9881E-02     0.1729E-03     0.2529E+00     0.2562E-03     0.4680E+00     0.1047E+02
    31     1    31  2006     126     189  cha189               0.5734E-04     0.0000E+00     0.7077E-05     0.5734E-04     0.1301E-06     0.1301E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1408E+02     0.6395E+00     0.2335E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2861E-02     0.0000E+00     0.3531E-03     0.5605E-08     0.2710E-01     0.9428E-08     0.6395E+00     0.3127E+02
    31     1    31  2006     127     190  cha190               0.2848E-03     0.0000E+00     0.2999E-03     0.2848E-03     0.3627E-01     0.3627E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7120E+01     0.4060E+00     0.4514E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4426E-01     0.0000E+00     0.4659E-01     0.6110E-04     0.6711E-01     0.5167E-02     0.4060E+00     0.6388E+01
    31     1    31  2006     128     191  cha191               0.2487E-05     0.0000E+00     0.1291E-04     0.2487E-05     0.7282E-07     0.7282E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6640E+01     0.3875E+00     0.1761E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4341E-03     0.0000E+00     0.2253E-02     0.8966E-08     0.5616E-03     0.8426E-08     0.3875E+00     0.3441E+01
    31     1    31  2006     129     192  cha192               0.3104E-04     0.0000E+00     0.4339E-03     0.3104E-04     0.9156E-07     0.9156E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7763E+01     0.4301E+00     0.5380E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4175E-02     0.0000E+00     0.5836E-01     0.3885E-08     0.4884E-01     0.1035E-07     0.4301E+00     0.4251E+01
    31     1    31  2006     130     195  cha195               0.1714E-04     0.0000E+00     0.3282E-04     0.1714E-04     0.4959E-07     0.4959E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8228E+01     0.4471E+00     0.9380E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2093E-02     0.0000E+00     0.4007E-02     0.5628E-08     0.8929E-02     0.2505E-07     0.4471E+00     0.3958E+01
    31     1    31  2006     131     197  cha197               0.2525E-03     0.0000E+00     0.7489E-03     0.2525E-03     0.3792E-07     0.3792E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1231E+02     0.5849E+00     0.1575E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1575E-01     0.0000E+00     0.4672E-01     0.5092E-08     0.2260E+00     0.2008E-06     0.5849E+00     0.1205E+02
    31     1    31  2006     132     199  cha199               0.9449E-04     0.0000E+00     0.3176E-02     0.9449E-04     0.8293E-07     0.8293E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6654E+01     0.3881E+00     0.3072E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1644E-01     0.0000E+00     0.5525E+00     0.5890E-08     0.5022E+00     0.3249E-06     0.3881E+00     0.4565E+01
    31     1    31  2006     133     201  cha201               0.3406E-03     0.0000E+00     0.3202E-03     0.3406E-03     0.8325E-03     0.8325E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9004E+01     0.4748E+00     0.3664E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3578E-01     0.0000E+00     0.3364E-01     0.1816E-04     0.6318E+00     0.4829E-04     0.4748E+00     0.1519E+02
    31     1    31  2006     134     202  cha202               0.7603E-04     0.0000E+00     0.8723E-03     0.7603E-04     0.5445E-07     0.5445E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1151E+02     0.5593E+00     0.6470E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5304E-02     0.0000E+00     0.6086E-01     0.2454E-08     0.9871E-01     0.2226E-07     0.5593E+00     0.1075E+02
    31     1    31  2006     135     203  cha203               0.8822E-03     0.0000E+00     0.3179E-03     0.8822E-03     0.2221E-01     0.2221E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1032E+02     0.5199E+00     0.1373E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7389E-01     0.0000E+00     0.2663E-01     0.1659E-02     0.2717E+00     0.1077E-02     0.5199E+00     0.1241E+02
    31     1    31  2006     136     204  cha204               0.1352E-03     0.0000E+00     0.3652E-03     0.1352E-03     0.7366E-07     0.7366E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7085E+01     0.4047E+00     0.9360E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2118E-01     0.0000E+00     0.5721E-01     0.8639E-08     0.4347E+00     0.1817E-06     0.4047E+00     0.2879E+01
    31     1    31  2006     137     205  cha205               0.2089E-02     0.0000E+00     0.1467E-02     0.2089E-02     0.4461E-01     0.4461E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1131E+02     0.5526E+00     0.1066E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1502E+00     0.0000E+00     0.1055E+00     0.4472E-02     0.2519E+00     0.8628E-02     0.5526E+00     0.1328E+02
    31     1    31  2006     138     210  cha210               0.4869E-02     0.0000E+00     0.1776E-02     0.4869E-02     0.1498E+00     0.1498E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1719E+02     0.7305E+00     0.1398E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1742E+00     0.0000E+00     0.6353E-01     0.2036E-01     0.7769E+00     0.9885E-02     0.7306E+00     0.3693E+02
    31     1    31  2006     139     211  cha211               0.2071E-03     0.0000E+00     0.7426E-03     0.2071E-03     0.9862E-07     0.9862E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1006E+02     0.5112E+00     0.2071E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1809E-01     0.0000E+00     0.6487E-01     0.1215E-07     0.3067E+00     0.2017E-06     0.5112E+00     0.9003E+01
    31     1    31  2006     140     214  cha214               0.8032E-03     0.0000E+00     0.2741E-02     0.8032E-03     0.2914E+00     0.2914E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1027E+02     0.5185E+00     0.2099E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6773E-01     0.0000E+00     0.2312E+00     0.5881E-01     0.7475E+00     0.2869E-01     0.5185E+00     0.9480E+01
    31     1    31  2006     141     218  cha218               0.1094E-03     0.0000E+00     0.5210E-03     0.1094E-03     0.1296E-06     0.1296E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8625E+01     0.4614E+00     0.1429E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1235E-01     0.0000E+00     0.5881E-01     0.1495E-07     0.2207E+00     0.1406E-06     0.4614E+00     0.5398E+01
    31     1    31  2006     142     219  cha219               0.3558E-03     0.0000E+00     0.8694E-04     0.3558E-03     0.1473E-02     0.1473E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1135E+02     0.5542E+00     0.8390E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2540E-01     0.0000E+00     0.6206E-02     0.3820E-04     0.2083E+00     0.3800E-03     0.5542E+00     0.1189E+02
    31     1    31  2006     143     221  cha221               0.3949E-02     0.0000E+00     0.1068E-02     0.3949E-02     0.1340E+00     0.1340E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02     0.8084E+00     0.1264E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1097E+00     0.0000E+00     0.2965E-01     0.1029E-01     0.1814E+01     0.2866E-02     0.8084E+00     0.4844E+02
    31     1    31  2006     144     227  cha227               0.2158E-03     0.0000E+00     0.9533E-03     0.2158E-03     0.1949E-06     0.1949E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9556E+01     0.4940E+00     0.3545E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2054E-01     0.0000E+00     0.9071E-01     0.2637E-07     0.3572E+00     0.2219E-06     0.4940E+00     0.1056E+02
    31     1    31  2006     145     229  cha229               0.3609E-03     0.0000E+00     0.4571E-04     0.3609E-03     0.4044E-02     0.4044E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1229E+02     0.5842E+00     0.7980E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2258E-01     0.0000E+00     0.2860E-02     0.1209E-03     0.1282E+00     0.1192E-03     0.5842E+00     0.1371E+02
    31     1    31  2006     146     232  cha232               0.4536E-06     0.0000E+00     0.3894E-04     0.4536E-06     0.1888E-06     0.1888E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6567E+01     0.3847E+00     0.1110E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8066E-04     0.0000E+00     0.6923E-02     0.8148E-08     0.1143E-03     0.2676E-08     0.3847E+00     0.4282E+01
    31     1    31  2006     147     233  cha233               0.8297E-03     0.0000E+00     0.1472E-02     0.8297E-03     0.1518E-06     0.1518E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2139E+02     0.8454E+00     0.1480E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2060E-01     0.0000E+00     0.3655E-01     0.2148E-07     0.3778E+00     0.3444E-06     0.8454E+00     0.3767E+02
    31     1    31  2006     148     235  cha235               0.3346E-04     0.0000E+00     0.3127E-03     0.3346E-04     0.1143E-06     0.1143E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8904E+01     0.4713E+00     0.6930E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3582E-02     0.0000E+00     0.3347E-01     0.5595E-08     0.2712E-01     0.1526E-07     0.4713E+00     0.6453E+01
    31     1    31  2006     149     238  cha238               0.1794E-03     0.0000E+00     0.5557E-02     0.1794E-03     0.2276E-06     0.2276E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9030E+01     0.4757E+00     0.1909E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1876E-01     0.0000E+00     0.5811E+00     0.2202E-07     0.4108E+00     0.9659E-06     0.4757E+00     0.6876E+01
    31     1    31  2006     150     239  cha239               0.1767E-03     0.0000E+00     0.8328E-02     0.1767E-03     0.1662E-02     0.1662E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1193E+02     0.5727E+00     0.1384E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1162E-01     0.0000E+00     0.5477E+00     0.3911E-04     0.1692E+00     0.1032E-04     0.5727E+00     0.1694E+02
    31     1    31  2006     151     240  cha240               0.9970E-03     0.0000E+00     0.5171E-03     0.9970E-03     0.1976E+01     0.1976E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9974E+01     0.5083E+00     0.3589E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8833E-01     0.0000E+00     0.4581E-01     0.3715E+00     0.9140E+00     0.8817E-01     0.5083E+00     0.1868E+02
    31     1    31  2006     152     243  cha243               0.6697E-03     0.0000E+00     0.9155E-04     0.6697E-03     0.1765E-01     0.1765E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1444E+02     0.6504E+00     0.1323E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3203E-01     0.0000E+00     0.4379E-02     0.5307E-03     0.2496E+00     0.2304E-03     0.6504E+00     0.2483E+02
    31     1    31  2006     153     244  cha244               0.5958E-04     0.0000E+00     0.7020E-04     0.5958E-04     0.1810E-06     0.1810E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1065E+02     0.5311E+00     0.1934E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4730E-02     0.0000E+00     0.5572E-02     0.2273E-07     0.8069E-01     0.1245E-06     0.5311E+00     0.1577E+02
    31     1    31  2006     154     245  cha245               0.4340E-04     0.0000E+00     0.1047E-04     0.4340E-04     0.2163E-06     0.2163E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7447E+01     0.4183E+00     0.8220E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6257E-02     0.0000E+00     0.1509E-02     0.1038E-07     0.2525E-01     0.1099E-07     0.4183E+00     0.4811E+01
    31     1    31  2006     155     246  cha246               0.2398E-03     0.0000E+00     0.4712E-04     0.2398E-03     0.7141E-03     0.7141E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1254E+02     0.5922E+00     0.1452E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1450E-01     0.0000E+00     0.2850E-02     0.2120E-04     0.1772E+00     0.3129E-04     0.5922E+00     0.1931E+02
    31     1    31  2006     156     247  cha247               0.6506E-05     0.0000E+00     0.1745E-05     0.6506E-05     0.3224E-07     0.3224E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9817E+01     0.5030E+00     0.1093E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5919E-03     0.0000E+00     0.1587E-03     0.1469E-08     0.4436E-03     0.1388E-08     0.5029E+00     0.9966E+01
    31     1    31  2006     157     248  cha248               0.9052E-04     0.0000E+00     0.2006E-03     0.9052E-04     0.3095E-06     0.3095E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6734E+01     0.3912E+00     0.1867E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E-01     0.0000E+00     0.3420E-01     0.2767E-07     0.2820E+00     0.2331E-06     0.3912E+00     0.3650E+01
    31     1    31  2006     158     250  cha250               0.1801E-06     0.0000E+00     0.3807E-07     0.1801E-06     0.6698E-07     0.6698E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1410E+02     0.6404E+00     0.2389E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8956E-05     0.0000E+00     0.1893E-05     0.2509E-08     0.1772E-06     0.3365E-10     0.6404E+00     0.3177E+02
    31     1    31  2006     159     252  cha252               0.9830E-04     0.0000E+00     0.1557E-04     0.9830E-04     0.7856E-04     0.7856E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1732E+02     0.7344E+00     0.1322E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3471E-02     0.0000E+00     0.5499E-03     0.6713E-08     0.3964E-01     0.1247E-07     0.7344E+00     0.3652E+02
    31     1    31  2006     160     257  cha257               0.4276E-04     0.0000E+00     0.2246E-04     0.4276E-04     0.2601E-03     0.2601E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7537E+01     0.4217E+00     0.1319E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6042E-02     0.0000E+00     0.3174E-02     0.4904E-05     0.7959E-01     0.6664E-04     0.4217E+00     0.6253E+01
    31     1    31  2006     161     259  cha259               0.4512E-04     0.0000E+00     0.8151E-05     0.4512E-04     0.1910E-06     0.1910E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1098E+02     0.5420E+00     0.1346E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3405E-02     0.0000E+00     0.6151E-03     0.7011E-08     0.2581E-01     0.6940E-08     0.5420E+00     0.1403E+02
    31     1    31  2006     162     260  cha260               0.3246E-03     0.0000E+00     0.7618E-04     0.3246E-03     0.1184E-06     0.1184E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1320E+02     0.6126E+00     0.3081E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1804E-01     0.0000E+00     0.4232E-02     0.9202E-08     0.3498E+00     0.9586E-07     0.6126E+00     0.3133E+02
    31     1    31  2006     163     262  cha262               0.5944E-04     0.0000E+00     0.4822E-04     0.5944E-04     0.1269E-06     0.1269E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7703E+01     0.4279E+00     0.1119E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8101E-02     0.0000E+00     0.6572E-02     0.1325E-07     0.1007E+00     0.8964E-07     0.4279E+00     0.3758E+01
    31     1    31  2006     164     266  cha266               0.6966E-04     0.0000E+00     0.1520E-04     0.6966E-04     0.1351E-06     0.1351E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8657E+01     0.4625E+00     0.3048E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7814E-02     0.0000E+00     0.1705E-02     0.6114E-08     0.7424E-01     0.8547E-08     0.4625E+00     0.1275E+02
    31     1    31  2006     165     270  cha270               0.6073E-04     0.0000E+00     0.4122E-04     0.6073E-04     0.2889E-06     0.2889E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6830E+01     0.3949E+00     0.8922E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1011E-01     0.0000E+00     0.6864E-02     0.1441E-07     0.1844E+00     0.1293E-06     0.3949E+00     0.1319E+02
    31     1    31  2006     166     274  cha274               0.4426E-04     0.0000E+00     0.2849E-04     0.4426E-04     0.2374E-06     0.2374E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6705E+01     0.3901E+00     0.9282E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7602E-02     0.0000E+00     0.4893E-02     0.1290E-07     0.1322E+00     0.8837E-07     0.3901E+00     0.1294E+02
    31     1    31  2006     167     275  cha275               0.9255E-04     0.0000E+00     0.2490E-04     0.9255E-04     0.7499E-07     0.7499E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8422E+01     0.4541E+00     0.8250E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1087E-01     0.0000E+00     0.2924E-02     0.4266E-08     0.8890E-01     0.3024E-07     0.4541E+00     0.6256E+01
    31     1    31  2006     168     277  cha277               0.1024E-03     0.0000E+00     0.3523E-04     0.1024E-03     0.1666E-06     0.1666E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7939E+01     0.4366E+00     0.4763E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1327E-01     0.0000E+00     0.4565E-02     0.7493E-08     0.1665E+00     0.2849E-07     0.4366E+00     0.1326E+02
    31     1    31  2006     169     282  cha282               0.1193E-03     0.0000E+00     0.4459E-04     0.1193E-03     0.2582E-06     0.2582E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9851E+01     0.5041E+00     0.2951E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1079E-01     0.0000E+00     0.4033E-02     0.1593E-07     0.2035E+00     0.6840E-07     0.5041E+00     0.1650E+02
    31     1    31  2006     170     283  cha283               0.3645E-04     0.0000E+00     0.8263E-05     0.3645E-04     0.2435E-06     0.2435E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9094E+01     0.4780E+00     0.1920E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3766E-02     0.0000E+00     0.8538E-03     0.1103E-07     0.3872E-01     0.1116E-07     0.4780E+00     0.1123E+02
    31     1    31  2006     171     284  cha284               0.2161E-04     0.0000E+00     0.4636E-05     0.2161E-04     0.1522E-06     0.1522E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7518E+01     0.4210E+00     0.1580E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3067E-02     0.0000E+00     0.6578E-03     0.9793E-08     0.1348E-01     0.9739E-08     0.4210E+00     0.6806E+01
    31     1    31  2006     172     285  cha285               0.1429E-03     0.0000E+00     0.9009E-04     0.1429E-03     0.1893E-06     0.1893E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7058E+01     0.4036E+00     0.1294E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2252E-01     0.0000E+00     0.1420E-01     0.1795E-07     0.2124E+00     0.2198E-03     0.4037E+00     0.5387E+01
    31     1    31  2006     173     286  cha286               0.1751E-03     0.0000E+00     0.2415E-04     0.1751E-03     0.2033E-06     0.2033E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1439E+02     0.6491E+00     0.1201E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8421E-02     0.0000E+00     0.1161E-02     0.9685E-08     0.1007E+00     0.1858E-07     0.6491E+00     0.2351E+02
    31     1    31  2006     174     287  cha287               0.1811E-03     0.0000E+00     0.2647E-04     0.1811E-03     0.1388E-06     0.1388E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1602E+02     0.6970E+00     0.1825E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7289E-02     0.0000E+00     0.1065E-02     0.5334E-08     0.1132E+00     0.1656E-07     0.6970E+00     0.3634E+02
    31     1    31  2006     175     291  cha291               0.1138E-03     0.0000E+00     0.4117E-04     0.1138E-03     0.9892E-07     0.9892E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9406E+01     0.4888E+00     0.1723E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1112E-01     0.0000E+00     0.4022E-02     0.6459E-08     0.2281E+00     0.2798E-07     0.4888E+00     0.1143E+02
    31     1    31  2006     176     292  cha292               0.1625E-03     0.0000E+00     0.2982E-04     0.1625E-03     0.4751E-07     0.4751E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1072E+02     0.5333E+00     0.1018E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1277E-01     0.0000E+00     0.2343E-02     0.3225E-08     0.1562E+00     0.2707E-07     0.5333E+00     0.1159E+02
